"id_user_source";"reciprocityCount";"profile_1";"profile_2"
"54455";"50";"4";"4"
"54463";"35";"4";"4"
"54470";"17";"4";"4"
"54475";"35";"4";"4"
"54477";"420";"4";"4"
"54478";"354";"4";"4"
"54487";"35";"1";"1"
"54490";"341";"4";"4"
"54496";"35";"1";"1"
"54497";"96";"4";"4"
"54499";"34";"4";"4"
"54501";"131";"4";"4"
"54504";"56";"4";"4"
"54511";"271";"4";"4"
"54514";"35";"1";"1"
"54526";"109";"4";"4"
"54531";"333";"4";"4"
"54537";"34";"4";"4"
"54539";"175";"4";"4"
"54540";"231";"4";"4"
"54545";"35";"4";"4"
"54552";"197";"4";"4"
"54553";"70";"1";"1"
"54554";"35";"4";"4"
"54570";"29";"4";"4"
"54573";"35";"4";"4"
"54577";"174";"4";"4"
"54580";"23";"4";"4"
"54584";"35";"4";"4"
"54587";"35";"1";"1"
"54595";"35";"1";"1"
"54598";"35";"1";"1"
"54603";"79";"4";"4"
"54610";"35";"1";"1"
"54623";"28";"4";"4"
"54655";"66";"4";"4"
"54664";"15";"4";"4"
"54668";"35";"1";"4"
"54674";"69";"4";"4"
"54685";"297";"4";"4"
"54693";"35";"1";"1"
"54697";"1237";"4";"4"
"54699";"385";"4";"4"
"54700";"30";"4";"4"
"54702";"50";"4";"4"
"54705";"35";"1";"4"
"54706";"35";"1";"1"
"54718";"2885";"4";"4"
"54723";"31";"1";"1"
"54725";"34";"1";"1"
"54730";"35";"1";"4"
"54731";"35";"1";"4"
"54732";"34";"1";"1"
"54733";"35";"1";"1"
"54738";"1685";"4";"4"
"54747";"68";"1";"4"
"54748";"34";"1";"1"
"54749";"34";"1";"1"
"54750";"29";"4";"4"
"54754";"46";"1";"1"
"54758";"34";"1";"1"
"54760";"24";"4";"4"
"54774";"59";"4";"4"
"54781";"34";"4";"4"
"54795";"34";"1";"1"
"54797";"34";"1";"1"
"54798";"34";"1";"1"
"54803";"34";"1";"4"
"54804";"63";"4";"4"
"54806";"68";"4";"4"
"54808";"1481";"4";"4"
"54810";"63";"4";"4"
"54813";"34";"4";"4"
"54815";"67";"4";"4"
"54816";"34";"1";"1"
"54817";"45";"4";"4"
"54824";"34";"4";"4"
"54826";"34";"1";"1"
"54828";"34";"1";"1"
"54836";"102";"4";"4"
"54842";"68";"1";"1"
"54855";"85";"4";"4"
"54856";"62";"4";"4"
"54863";"34";"4";"4"
"54864";"55";"4";"4"
"54872";"127";"4";"4"
"54874";"6";"4";"4"
"54877";"34";"4";"4"
"54884";"34";"4";"4"
"54887";"62";"4";"4"
"54894";"336";"4";"4"
"54897";"32";"4";"4"
"54898";"33";"4";"4"
"54901";"79";"4";"4"
"54909";"34";"4";"4"
"54911";"19";"4";"4"
"54915";"34";"4";"4"
"54920";"88";"4";"4"
"54927";"34";"4";"4"
"54928";"33";"4";"4"
"54937";"34";"4";"4"
"54951";"182";"4";"4"
"54954";"65";"1";"1"
"54966";"34";"1";"1"
"54969";"383";"4";"4"
"54970";"34";"1";"1"
"54973";"12";"4";"4"
"54978";"81";"4";"4"
"54979";"131";"4";"4"
"54984";"34";"1";"4"
"54991";"34";"1";"1"
"54995";"34";"1";"1"
"55000";"66";"4";"4"
"55003";"135";"4";"4"
"55004";"34";"1";"1"
"55018";"34";"1";"1"
"55024";"4";"4";"4"
"55028";"33";"4";"4"
"55031";"53";"4";"4"
"55040";"34";"1";"1"
"55042";"34";"4";"4"
"55056";"66";"1";"1"
"55057";"33";"4";"4"
"55058";"24";"1";"1"
"55064";"33";"4";"4"
"55066";"31";"1";"1"
"55076";"325";"4";"4"
"55077";"33";"1";"1"
"55079";"14";"4";"4"
"55082";"616";"4";"4"
"55095";"33";"1";"1"
"55098";"95";"4";"4"
"55099";"33";"1";"1"
"55106";"1955";"4";"4"
"55108";"33";"1";"1"
"55111";"60";"4";"4"
"55114";"667";"4";"4"
"55115";"33";"4";"4"
"55119";"33";"1";"1"
"55139";"33";"4";"4"
"55153";"31";"1";"4"
"55166";"128";"4";"4"
"55174";"28";"4";"4"
"55176";"18";"4";"4"
"55178";"33";"1";"1"
"55183";"66";"1";"1"
"55185";"66";"1";"1"
"55206";"33";"4";"4"
"55210";"29";"4";"4"
"55212";"33";"4";"4"
"55220";"341";"4";"4"
"55221";"33";"1";"1"
"55225";"115";"4";"4"
"55237";"33";"1";"1"
"55238";"307";"4";"4"
"55247";"132";"4";"4"
"55254";"33";"1";"4"
"55257";"64";"4";"4"
"55258";"395";"4";"4"
"55260";"33";"4";"4"
"55261";"32";"4";"4"
"55266";"33";"1";"4"
"55268";"33";"1";"1"
"55274";"33";"1";"1"
"55282";"61";"4";"4"
"55285";"130";"4";"4"
"55303";"33";"1";"1"
"55306";"64";"1";"1"
"55313";"792";"4";"4"
"55321";"331";"4";"4"
"55323";"33";"4";"4"
"55330";"66";"1";"1"
"55331";"142";"4";"4"
"55334";"33";"4";"4"
"55349";"18";"1";"1"
"55351";"20";"4";"4"
"55355";"32";"4";"4"
"55361";"33";"1";"1"
"55369";"155";"4";"4"
"55373";"60";"4";"4"
"55380";"29";"4";"4"
"55382";"82";"4";"4"
"55386";"32";"1";"1"
"55389";"63";"4";"4"
"55408";"60";"1";"4"
"55411";"33";"1";"1"
"55418";"22";"4";"4"
"55422";"32";"1";"1"
"55429";"32";"1";"1"
"55433";"32";"1";"1"
"55434";"55";"1";"4"
"55440";"62";"4";"4"
"55444";"32";"4";"4"
"55451";"32";"4";"4"
"55454";"32";"4";"4"
"55467";"81";"1";"1"
"55471";"265";"4";"4"
"55473";"107";"4";"4"
"55490";"52";"4";"4"
"55493";"32";"1";"1"
"55501";"8";"4";"4"
"55510";"31";"1";"1"
"55518";"217";"4";"4"
"55519";"32";"1";"1"
"55520";"32";"4";"4"
"55526";"32";"4";"4"
"55530";"32";"1";"1"
"55535";"32";"1";"1"
"55538";"32";"4";"4"
"55569";"28";"4";"4"
"55570";"32";"1";"1"
"55572";"32";"1";"1"
"55579";"32";"4";"4"
"55589";"31";"4";"4"
"55601";"61";"1";"4"
"55605";"24";"1";"1"
"55609";"50";"1";"1"
"55617";"54";"1";"4"
"55626";"32";"1";"1"
"55628";"32";"1";"1"
"55634";"31";"1";"1"
"55638";"114";"4";"4"
"55645";"32";"1";"1"
"55646";"64";"1";"1"
"55648";"31";"1";"1"
"55660";"96";"4";"4"
"55667";"32";"1";"1"
"55672";"31";"1";"1"
"55674";"32";"4";"4"
"55676";"32";"1";"1"
"55679";"32";"4";"4"
"55694";"95";"1";"1"
"55697";"31";"1";"1"
"55704";"346";"4";"4"
"55706";"95";"1";"1"
"55714";"32";"1";"1"
"55719";"29";"1";"1"
"55724";"32";"4";"4"
"55727";"94";"4";"4"
"55731";"63";"4";"4"
"55734";"32";"4";"4"
"55736";"1";"4";"4"
"55741";"32";"1";"1"
"55747";"31";"1";"1"
"55749";"32";"1";"1"
"55753";"24";"4";"4"
"55754";"157";"4";"4"
"55767";"217";"4";"4"
"55770";"65";"4";"4"
"55778";"31";"4";"4"
"55780";"31";"1";"1"
"55782";"31";"1";"1"
"55784";"93";"1";"1"
"55811";"31";"4";"4"
"55815";"12";"4";"4"
"55818";"62";"4";"4"
"55824";"31";"1";"1"
"55825";"31";"1";"1"
"55831";"54";"4";"4"
"55832";"31";"4";"4"
"55834";"31";"1";"1"
"55841";"31";"1";"4"
"55851";"501";"4";"4"
"55853";"29";"4";"4"
"55856";"31";"1";"1"
"55857";"31";"1";"1"
"55860";"324";"4";"4"
"55861";"83";"4";"4"
"55866";"31";"4";"4"
"55867";"56";"1";"1"
"55868";"31";"1";"1"
"55870";"24";"1";"1"
"55883";"31";"1";"1"
"55890";"31";"1";"1"
"55897";"33";"1";"1"
"55905";"31";"1";"1"
"55916";"55";"4";"4"
"55924";"31";"1";"1"
"55928";"28";"4";"4"
"55947";"30";"1";"1"
"55953";"31";"1";"1"
"55955";"384";"4";"4"
"55959";"31";"4";"4"
"55960";"18";"4";"4"
"55964";"31";"1";"1"
"55965";"395";"4";"4"
"55970";"31";"4";"4"
"55973";"31";"1";"1"
"55979";"31";"1";"1"
"55987";"31";"1";"1"
"55989";"198";"4";"4"
"55992";"31";"4";"4"
"55994";"31";"1";"1"
"55998";"30";"1";"1"
"56006";"31";"1";"1"
"56008";"31";"1";"1"
"56011";"1572";"4";"4"
"56018";"31";"4";"4"
"56020";"31";"1";"1"
"56027";"62";"1";"1"
"56035";"130";"4";"4"
"56044";"31";"4";"4"
"56045";"31";"1";"1"
"56046";"31";"1";"1"
"56049";"31";"1";"1"
"56050";"31";"1";"1"
"56052";"31";"1";"4"
"56061";"705";"4";"4"
"56062";"55";"4";"4"
"56068";"57";"4";"4"
"56072";"31";"1";"4"
"56084";"31";"1";"1"
"56085";"19";"4";"4"
"56086";"31";"1";"1"
"56096";"22";"4";"4"
"56099";"135";"4";"4"
"56102";"31";"4";"4"
"56110";"31";"1";"1"
"56114";"31";"1";"1"
"56116";"25";"4";"4"
"56124";"34";"4";"4"
"56127";"49";"4";"4"
"56142";"1104";"4";"4"
"56147";"30";"4";"4"
"56163";"30";"1";"4"
"56164";"30";"4";"4"
"56172";"30";"4";"4"
"56173";"30";"1";"1"
"56174";"30";"1";"1"
"56180";"30";"1";"1"
"56181";"18";"1";"1"
"56185";"30";"1";"1"
"56188";"30";"1";"1"
"56198";"7";"1";"1"
"56202";"30";"1";"1"
"56205";"60";"1";"1"
"56222";"30";"4";"4"
"56229";"30";"4";"4"
"56230";"30";"1";"1"
"56232";"19";"4";"4"
"56243";"74";"1";"1"
"56271";"30";"1";"1"
"56272";"25";"4";"4"
"56273";"122";"4";"4"
"56278";"30";"1";"4"
"56284";"30";"1";"1"
"56293";"27";"1";"1"
"56294";"90";"4";"4"
"56303";"30";"1";"1"
"56307";"41";"4";"4"
"56311";"30";"1";"1"
"56319";"1525";"4";"4"
"56321";"28";"1";"4"
"56323";"80";"4";"4"
"56324";"59";"1";"1"
"56327";"82";"4";"4"
"56328";"58";"4";"4"
"56331";"30";"1";"4"
"56333";"30";"1";"1"
"56339";"30";"4";"4"
"56344";"355";"4";"4"
"56346";"2";"4";"4"
"56351";"30";"1";"4"
"56360";"30";"1";"1"
"56364";"4";"4";"4"
"56369";"30";"1";"1"
"56372";"208";"4";"4"
"56373";"30";"1";"1"
"56376";"270";"4";"4"
"56378";"718";"4";"4"
"56380";"29";"1";"4"
"56381";"15";"1";"1"
"56382";"30";"4";"4"
"56385";"30";"1";"1"
"56390";"30";"4";"4"
"56403";"29";"4";"4"
"56408";"84";"4";"4"
"56410";"58";"1";"1"
"56416";"90";"1";"1"
"56418";"30";"1";"1"
"56440";"30";"4";"4"
"56441";"29";"1";"1"
"56453";"70";"1";"1"
"56457";"30";"1";"1"
"56464";"30";"4";"4"
"56475";"30";"4";"4"
"56490";"165";"4";"4"
"56500";"54";"1";"1"
"56502";"29";"1";"1"
"56535";"29";"1";"1"
"56540";"29";"1";"1"
"56541";"40";"4";"4"
"56547";"93";"4";"4"
"56576";"87";"1";"1"
"56579";"133";"4";"4"
"56585";"145";"4";"4"
"56587";"29";"1";"1"
"56589";"29";"1";"1"
"56590";"29";"4";"4"
"56594";"12";"1";"1"
"56606";"29";"1";"1"
"56608";"29";"4";"4"
"56614";"29";"1";"1"
"56622";"29";"1";"1"
"56625";"29";"1";"1"
"56628";"29";"1";"1"
"56632";"83";"4";"4"
"56636";"29";"1";"1"
"56644";"33";"4";"4"
"56645";"29";"1";"1"
"56646";"29";"1";"1"
"56648";"29";"1";"1"
"56666";"114";"4";"4"
"56673";"29";"1";"1"
"56674";"16";"1";"1"
"56680";"29";"1";"1"
"56689";"29";"1";"1"
"56692";"15";"1";"1"
"56699";"29";"1";"1"
"56710";"29";"4";"4"
"56713";"29";"4";"4"
"56720";"87";"4";"4"
"56722";"29";"1";"4"
"56724";"58";"1";"1"
"56728";"58";"4";"4"
"56732";"29";"1";"4"
"56741";"29";"4";"4"
"56743";"29";"4";"4"
"56754";"29";"1";"1"
"56770";"28";"1";"1"
"56771";"83";"4";"4"
"56777";"3125";"4";"4"
"56780";"29";"1";"1"
"56783";"24";"4";"4"
"56789";"29";"4";"4"
"56794";"24";"4";"4"
"56800";"53";"4";"4"
"56802";"471";"4";"4"
"56803";"81";"4";"4"
"56804";"29";"1";"4"
"56805";"29";"1";"4"
"56807";"29";"1";"1"
"56814";"29";"1";"1"
"56815";"3";"4";"4"
"56823";"85";"4";"4"
"56830";"60";"1";"1"
"56843";"37";"4";"4"
"56849";"50";"4";"4"
"56857";"57";"4";"4"
"56858";"29";"4";"4"
"56862";"58";"1";"1"
"56868";"52";"4";"4"
"56869";"161";"4";"4"
"56879";"29";"1";"1"
"56881";"29";"1";"1"
"56884";"6";"1";"4"
"56886";"29";"1";"1"
"56891";"29";"1";"4"
"56895";"28";"1";"1"
"56896";"29";"1";"1"
"56898";"118";"4";"4"
"56899";"29";"1";"1"
"56900";"29";"1";"1"
"56903";"198";"4";"4"
"56905";"29";"4";"4"
"56915";"381";"4";"4"
"56917";"188";"4";"4"
"56925";"52";"4";"4"
"56935";"29";"1";"1"
"56938";"57";"4";"4"
"56946";"83";"1";"1"
"56948";"52";"4";"4"
"56955";"55";"4";"4"
"56957";"29";"4";"4"
"56961";"29";"4";"4"
"56962";"28";"1";"1"
"56963";"29";"1";"1"
"56965";"29";"1";"1"
"56969";"29";"1";"4"
"56971";"28";"1";"1"
"56974";"57";"4";"4"
"56975";"57";"1";"1"
"56976";"25";"4";"4"
"56982";"29";"1";"1"
"56984";"29";"1";"1"
"56988";"28";"4";"4"
"56996";"81";"4";"4"
"56997";"56";"4";"4"
"57005";"53";"1";"1"
"57017";"24";"4";"4"
"57021";"28";"1";"1"
"57041";"28";"1";"1"
"57043";"52";"4";"4"
"57048";"25";"4";"4"
"57052";"286";"4";"4"
"57054";"80";"1";"1"
"57055";"28";"1";"1"
"57059";"28";"4";"4"
"57061";"28";"1";"1"
"57064";"45";"4";"4"
"57065";"28";"1";"1"
"57077";"56";"1";"1"
"57081";"23";"4";"4"
"57087";"28";"1";"1"
"57089";"27";"4";"4"
"57093";"28";"1";"1"
"57097";"28";"1";"1"
"57098";"28";"4";"4"
"57106";"28";"4";"4"
"57108";"28";"1";"1"
"57112";"191";"4";"4"
"57120";"28";"1";"1"
"57131";"28";"1";"1"
"57139";"28";"4";"4"
"57140";"56";"1";"1"
"57141";"28";"1";"1"
"57142";"28";"1";"1"
"57143";"28";"4";"4"
"57145";"28";"1";"1"
"57147";"68";"1";"1"
"57167";"78";"4";"4"
"57172";"56";"1";"4"
"57181";"56";"1";"1"
"57190";"28";"1";"1"
"57196";"28";"1";"1"
"57199";"28";"1";"1"
"57200";"29";"1";"1"
"57208";"28";"1";"1"
"57213";"27";"1";"4"
"57214";"28";"1";"1"
"57216";"28";"4";"4"
"57219";"28";"1";"1"
"57230";"28";"1";"1"
"57240";"181";"4";"4"
"57242";"40";"4";"4"
"57250";"56";"1";"1"
"57258";"56";"1";"1"
"57260";"27";"1";"1"
"57264";"56";"4";"4"
"57266";"28";"1";"1"
"57270";"132";"4";"4"
"57278";"279";"1";"1"
"57281";"66";"4";"4"
"57282";"54";"4";"4"
"57287";"152";"4";"4"
"57291";"51";"4";"4"
"57295";"28";"4";"4"
"57296";"28";"4";"4"
"57297";"32";"4";"4"
"57298";"28";"1";"1"
"57299";"53";"4";"4"
"57307";"28";"1";"1"
"57309";"18";"4";"4"
"57313";"28";"1";"1"
"57315";"109";"4";"4"
"57321";"25";"1";"4"
"57330";"28";"1";"1"
"57344";"108";"4";"4"
"57357";"66";"4";"4"
"57362";"356";"4";"4"
"57363";"19";"4";"4"
"57367";"237";"4";"4"
"57368";"28";"1";"1"
"57370";"55";"1";"1"
"57371";"65";"4";"4"
"57378";"53";"4";"4"
"57384";"82";"4";"4"
"57404";"200";"4";"4"
"57405";"27";"4";"4"
"57412";"16";"4";"4"
"57413";"26";"4";"4"
"57418";"87";"4";"4"
"57420";"78";"4";"4"
"57428";"27";"1";"1"
"57438";"53";"4";"4"
"57446";"882";"4";"4"
"57468";"311";"4";"4"
"57474";"154";"4";"4"
"57486";"27";"1";"1"
"57490";"27";"4";"4"
"57492";"235";"4";"4"
"57497";"15";"4";"4"
"57500";"27";"1";"1"
"57502";"2";"4";"4"
"57510";"72";"4";"4"
"57511";"27";"1";"1"
"57523";"108";"4";"4"
"57535";"265";"4";"4"
"57536";"27";"4";"4"
"57537";"27";"1";"1"
"57540";"27";"1";"1"
"57547";"26";"1";"1"
"57562";"54";"4";"4"
"57568";"53";"1";"1"
"57587";"27";"1";"1"
"57598";"27";"1";"1"
"57604";"27";"4";"4"
"57606";"117";"4";"4"
"57627";"27";"1";"1"
"57646";"1147";"4";"4"
"57648";"27";"4";"4"
"57650";"52";"4";"4"
"57656";"27";"4";"4"
"57657";"27";"4";"4"
"57659";"172";"4";"4"
"57665";"27";"1";"1"
"57679";"27";"4";"4"
"57682";"26";"1";"1"
"57684";"94";"4";"4"
"57692";"27";"1";"4"
"57697";"27";"4";"4"
"57701";"78";"4";"4"
"57710";"54";"1";"1"
"57711";"52";"4";"4"
"57713";"27";"1";"1"
"57714";"27";"1";"1"
"57720";"19";"4";"4"
"57722";"26";"1";"4"
"57724";"25";"1";"1"
"57728";"18";"4";"4"
"57729";"49";"4";"4"
"57738";"27";"4";"4"
"57740";"24";"1";"1"
"57743";"27";"4";"4"
"57748";"36";"1";"1"
"57753";"9";"1";"1"
"57754";"54";"1";"1"
"57757";"43";"4";"4"
"57764";"27";"1";"1"
"57767";"71";"4";"4"
"57804";"50";"1";"1"
"57808";"26";"1";"1"
"57819";"26";"1";"1"
"57822";"52";"1";"1"
"57835";"26";"1";"1"
"57836";"26";"1";"1"
"57839";"26";"1";"1"
"57848";"52";"1";"1"
"57852";"25";"4";"4"
"57863";"1";"1";"1"
"57869";"26";"1";"1"
"57870";"6";"1";"1"
"57872";"104";"4";"4"
"57875";"11";"4";"4"
"57883";"84";"4";"4"
"57884";"26";"4";"4"
"57900";"26";"1";"1"
"57901";"26";"1";"1"
"57905";"51";"1";"1"
"57908";"60";"4";"4"
"57909";"22";"4";"4"
"57913";"26";"1";"1"
"57919";"26";"1";"1"
"57927";"26";"4";"4"
"57929";"26";"1";"1"
"57935";"78";"1";"1"
"57940";"52";"4";"4"
"57947";"26";"1";"1"
"57949";"55";"4";"4"
"57952";"26";"1";"1"
"57961";"21";"1";"1"
"57970";"26";"4";"4"
"57985";"26";"1";"1"
"57987";"25";"4";"4"
"58000";"141";"4";"4"
"58004";"26";"1";"1"
"58005";"26";"1";"1"
"58008";"26";"1";"1"
"58014";"8";"1";"4"
"58019";"24";"4";"4"
"58022";"80";"4";"4"
"58024";"26";"4";"4"
"58026";"26";"1";"1"
"58027";"26";"1";"1"
"58031";"22";"1";"1"
"58035";"26";"1";"1"
"58038";"26";"1";"1"
"58042";"26";"1";"1"
"58046";"26";"1";"1"
"58051";"26";"1";"1"
"58057";"19";"4";"4"
"58060";"43";"4";"4"
"58061";"48";"4";"4"
"58064";"48";"1";"1"
"58068";"25";"1";"1"
"58073";"190";"4";"4"
"58076";"52";"1";"1"
"58078";"26";"4";"4"
"58079";"26";"1";"1"
"58084";"26";"4";"4"
"58086";"26";"1";"1"
"58091";"26";"1";"1"
"58093";"50";"4";"4"
"58097";"104";"4";"4"
"58098";"26";"4";"4"
"58102";"26";"1";"1"
"58106";"26";"1";"4"
"58109";"24";"4";"4"
"58110";"383";"4";"4"
"58112";"26";"1";"1"
"58115";"206";"4";"4"
"58117";"26";"1";"1"
"58120";"98";"4";"4"
"58122";"25";"4";"4"
"58123";"134";"1";"1"
"58124";"26";"1";"1"
"58126";"308";"4";"4"
"58129";"78";"4";"4"
"58130";"71";"1";"4"
"58136";"111";"4";"4"
"58138";"207";"4";"4"
"58146";"26";"1";"1"
"58150";"52";"4";"4"
"58151";"26";"1";"1"
"58153";"26";"1";"1"
"58155";"54";"4";"4"
"58161";"26";"4";"4"
"58163";"26";"4";"4"
"58164";"45";"4";"4"
"58166";"26";"1";"1"
"58176";"25";"1";"1"
"58198";"76";"4";"4"
"58208";"25";"1";"1"
"58209";"86";"1";"1"
"58214";"26";"1";"1"
"58225";"26";"1";"1"
"58244";"26";"1";"1"
"58258";"25";"1";"1"
"58259";"50";"4";"4"
"58260";"50";"1";"1"
"58262";"20";"4";"4"
"58267";"25";"4";"4"
"58278";"25";"1";"1"
"58279";"25";"1";"4"
"58291";"50";"1";"1"
"58294";"25";"1";"1"
"58301";"83";"4";"4"
"58304";"25";"4";"4"
"58305";"13";"1";"1"
"58311";"25";"1";"1"
"58316";"25";"1";"1"
"58317";"47";"1";"1"
"58320";"50";"1";"1"
"58322";"78";"4";"4"
"58323";"25";"1";"1"
"58347";"25";"1";"1"
"58349";"50";"1";"1"
"58358";"25";"1";"1"
"58362";"25";"1";"1"
"58373";"57";"4";"4"
"58377";"12";"1";"1"
"58382";"45";"4";"4"
"58396";"25";"1";"1"
"58399";"25";"1";"1"
"58411";"25";"4";"4"
"58443";"50";"1";"1"
"58446";"91";"4";"4"
"58451";"23";"1";"1"
"58455";"25";"1";"1"
"58456";"37";"4";"4"
"58472";"25";"4";"4"
"58486";"25";"1";"1"
"58488";"65";"4";"4"
"58494";"45";"4";"4"
"58497";"24";"1";"1"
"58500";"557";"4";"4"
"58504";"25";"1";"1"
"58507";"25";"1";"1"
"58508";"187";"4";"4"
"58514";"75";"1";"1"
"58515";"50";"1";"1"
"58520";"22";"1";"1"
"58521";"20";"4";"4"
"58526";"98";"4";"4"
"58530";"25";"4";"4"
"58533";"50";"1";"1"
"58544";"25";"4";"4"
"58547";"25";"1";"1"
"58549";"1765";"4";"4"
"58551";"337";"4";"4"
"58552";"24";"4";"4"
"58553";"50";"1";"1"
"58561";"25";"1";"1"
"58562";"25";"1";"1"
"58564";"25";"1";"1"
"58568";"25";"1";"1"
"58570";"11";"4";"4"
"58580";"327";"4";"4"
"58587";"25";"1";"1"
"58592";"43";"4";"4"
"58593";"25";"1";"1"
"58596";"2";"4";"4"
"58597";"5";"4";"4"
"58603";"15";"1";"1"
"58610";"25";"1";"1"
"58617";"25";"1";"1"
"58618";"75";"4";"4"
"58622";"19";"1";"1"
"58626";"62";"4";"4"
"58627";"115";"4";"4"
"58645";"25";"4";"4"
"58649";"25";"1";"1"
"58658";"50";"1";"1"
"58661";"50";"4";"4"
"58670";"137";"4";"4"
"58671";"25";"1";"1"
"58681";"39";"4";"4"
"58689";"25";"1";"1"
"58695";"33";"4";"4"
"58698";"60";"1";"1"
"58708";"25";"1";"1"
"58725";"49";"4";"4"
"58729";"73";"4";"4"
"58730";"13";"1";"4"
"58732";"29";"4";"4"
"58747";"50";"1";"1"
"58748";"49";"4";"4"
"58757";"48";"1";"1"
"58760";"25";"1";"1"
"58763";"25";"1";"1"
"58773";"46";"4";"4"
"58775";"19";"1";"1"
"58780";"119";"4";"4"
"58782";"63";"1";"4"
"58793";"24";"4";"4"
"58798";"24";"1";"1"
"58809";"24";"1";"1"
"58812";"18";"1";"1"
"58818";"24";"1";"1"
"58822";"24";"1";"1"
"58823";"24";"1";"1"
"58831";"46";"1";"1"
"58834";"24";"4";"4"
"58842";"24";"1";"1"
"58848";"54";"4";"4"
"58851";"42";"4";"4"
"58852";"24";"4";"4"
"58859";"24";"1";"1"
"58860";"97";"4";"4"
"58863";"24";"1";"1"
"58864";"59";"4";"4"
"58878";"14";"4";"4"
"58895";"63";"4";"4"
"58903";"276";"4";"4"
"58905";"72";"1";"1"
"58917";"39";"4";"4"
"58924";"24";"1";"1"
"58932";"132";"4";"4"
"58935";"23";"1";"1"
"58948";"33";"4";"4"
"58954";"22";"1";"1"
"58967";"16";"4";"4"
"58968";"24";"1";"1"
"58970";"37";"4";"4"
"58986";"24";"4";"4"
"58988";"24";"1";"1"
"58989";"48";"4";"4"
"58996";"48";"1";"1"
"58999";"24";"1";"1"
"59017";"24";"4";"4"
"59020";"24";"1";"1"
"59022";"15";"4";"4"
"59023";"29";"4";"4"
"59032";"37";"4";"4"
"59034";"469";"4";"4"
"59035";"21";"4";"4"
"59037";"24";"1";"1"
"59040";"24";"4";"4"
"59051";"24";"1";"1"
"59056";"24";"4";"4"
"59074";"46";"4";"4"
"59076";"24";"1";"1"
"59098";"12";"1";"1"
"59099";"80";"1";"1"
"59101";"48";"1";"1"
"59105";"24";"1";"1"
"59123";"48";"1";"1"
"59125";"48";"4";"4"
"59131";"13";"4";"4"
"59139";"24";"1";"1"
"59145";"17";"4";"4"
"59164";"175";"4";"4"
"59168";"23";"1";"1"
"59188";"46";"4";"4"
"59189";"35";"4";"4"
"59197";"454";"4";"4"
"59215";"23";"1";"1"
"59217";"23";"1";"1"
"59220";"92";"4";"4"
"59222";"66";"4";"4"
"59226";"63";"4";"4"
"59230";"526";"4";"4"
"59242";"149";"4";"4"
"59243";"69";"1";"1"
"59244";"181";"4";"4"
"59250";"16";"1";"1"
"59258";"23";"1";"1"
"59286";"142";"4";"4"
"59291";"40";"4";"4"
"59297";"23";"1";"1"
"59303";"46";"1";"1"
"59312";"22";"4";"4"
"59323";"34";"1";"1"
"59328";"8";"4";"4"
"59345";"22";"4";"4"
"59373";"23";"1";"1"
"59376";"29";"4";"4"
"59377";"160";"4";"4"
"59384";"37";"4";"4"
"59385";"23";"1";"1"
"59387";"4";"4";"4"
"59393";"23";"1";"4"
"59398";"10";"4";"4"
"59407";"17";"4";"4"
"59411";"23";"1";"1"
"59415";"46";"1";"1"
"59420";"9";"4";"4"
"59425";"18";"4";"4"
"59428";"42";"1";"1"
"59432";"14";"1";"1"
"59440";"23";"1";"1"
"59441";"38";"4";"4"
"59443";"257";"4";"4"
"59447";"18";"1";"1"
"59455";"124";"4";"4"
"59456";"44";"4";"4"
"59460";"46";"4";"4"
"59471";"467";"4";"4"
"59478";"19";"1";"1"
"59493";"102";"4";"4"
"59504";"720";"4";"4"
"59515";"45";"1";"1"
"59522";"54";"4";"4"
"59523";"23";"4";"4"
"59533";"22";"1";"1"
"59539";"23";"1";"1"
"59540";"59";"1";"1"
"59558";"19";"1";"1"
"59570";"113";"4";"4"
"59580";"23";"1";"1"
"59586";"13";"1";"1"
"59600";"23";"1";"1"
"59602";"11";"4";"4"
"59606";"23";"1";"1"
"59609";"64";"1";"1"
"59614";"21";"1";"1"
"59616";"23";"1";"1"
"59624";"26";"4";"4"
"59628";"23";"1";"1"
"59630";"86";"4";"4"
"59647";"22";"4";"4"
"59649";"22";"1";"1"
"59652";"22";"1";"1"
"59655";"20";"4";"4"
"59657";"22";"1";"1"
"59660";"22";"1";"1"
"59663";"17";"1";"1"
"59667";"22";"1";"1"
"59671";"102";"1";"1"
"59678";"22";"1";"1"
"59682";"22";"4";"4"
"59692";"22";"4";"4"
"59693";"10";"4";"4"
"59703";"21";"1";"1"
"59707";"22";"4";"4"
"59710";"22";"1";"1"
"59716";"104";"4";"4"
"59717";"110";"4";"4"
"59727";"39";"1";"1"
"59731";"22";"4";"4"
"59737";"22";"1";"1"
"59738";"4";"4";"4"
"59748";"22";"1";"1"
"59759";"22";"1";"1"
"59784";"1482";"4";"4"
"59786";"22";"1";"1"
"59792";"70";"4";"4"
"59802";"22";"1";"1"
"59804";"22";"1";"1"
"59808";"37";"1";"1"
"59810";"22";"4";"4"
"59811";"22";"4";"4"
"59820";"22";"1";"4"
"59822";"41";"1";"1"
"59823";"22";"1";"1"
"59824";"106";"4";"4"
"59830";"22";"4";"4"
"59856";"43";"4";"4"
"59859";"44";"1";"1"
"59861";"22";"4";"4"
"59872";"43";"1";"1"
"59877";"88";"4";"4"
"59880";"47";"4";"4"
"59882";"112";"4";"4"
"59883";"22";"1";"1"
"59890";"18";"4";"4"
"59891";"7";"4";"4"
