"questionId";"finished";"avgIndegree";"avgOutdegree";"avgBetweenness";"avgEigenvector";"avgPagerank"
"9120";"1";"9";"5";"596,0090326805722";"0,027042828348911342";"0,000161920756424613"
"9121";"1";"223";"76";"420215,3472499691";"0,2593124525006432";"0,0023288739880188225"
"9122";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9123";"1";"7";"12";"128,48162821842124";"0,014051888200048856";"0,00014680359923542022"
"9124";"1";"472";"203";"1749540,5133471529";"0,45689804416130825";"0,005731852442717345"
"9125";"1";"550";"213";"1927789,0641101853";"0,506905115089578";"0,005682824375692703"
"9126";"1";"181";"63";"291405,22139772045";"0,2667922439561155";"0,002125913151810204"
"9127";"1";"44";"38";"79631,85034681029";"0,077148027915633";"0,0006664812730595886"
"9128";"1";"31";"31";"41295,97987282941";"0,048921927948989904";"0,00038220355768711547"
"9129";"1";"1610";"325";"5167242,045829785";"1,0996888239122433";"0,01807122667389519"
"9131";"0";"4";"2";"24,100483008840868";"0,0018838933477526658";"0,000039486857936220494"
"9133";"1";"110";"69";"286667,6613054598";"0,16153381082492207";"0,0015201986623347254"
"9138";"1";"667";"315";"2185391,741062311";"0,6493433856730223";"0,006914290597913269"
"9142";"1";"47";"40";"102945,02707862803";"0,0537593033126428";"0,000567906093071348"
"9143";"1";"11";"3";"349,3336581491644";"0,02966607511287904";"0,00018990252785939843"
"9144";"1";"553";"220";"1929210,7907729635";"0,4902384440760253";"0,005595686574424111"
"9147";"1";"228";"90";"456169,75091871666";"0,28817965590340566";"0,0024867074478187885"
"9148";"1";"40";"24";"14847,440870795535";"0,0607784350980061";"0,0005122531305605143"
"9153";"1";"73";"40";"103713,71817859769";"0,17457716668395137";"0,0012116422855419557"
"9161";"1";"28";"22";"52836,61761069956";"0,058241547132674425";"0,0003779370628883676"
"9165";"1";"30";"19";"50460,41664894794";"0,04859628813314297";"0,0003251901222789252"
"9167";"1";"140";"48";"240537,89187057235";"0,17901025270979679";"0,0014388961123688892"
"9171";"0";"89";"102";"225590,8496248985";"0,13509610916288436";"0,0010987123067243048"
"9177";"1";"13";"15";"17436,733351342635";"0,024409917682181162";"0,0002259951039272211"
"9181";"1";"90";"51";"204963,6637396231";"0,09399332985785377";"0,0009693669149336197"
"9184";"1";"48";"33";"77116,9909659253";"0,07920823372738336";"0,0005892220723242567"
"9185";"1";"193";"63";"402969,3860472959";"0,22355350064840476";"0,001985152875508644"
"9187";"1";"193";"63";"402969,3860472959";"0,22355350064840476";"0,001985152875508644"
"9189";"1";"312";"59";"590445,5425444079";"0,3190119653226923";"0,003729172266946446"
"9193";"1";"73";"60";"155781,6446893276";"0,10842413709682634";"0,0008984403503689918"
"9200";"1";"716";"247";"1530566,6041198121";"0,8157125840856299";"0,008348327548882586"
"9201";"1";"86";"53";"153812,35660577612";"0,13796458121047064";"0,0012075203269219389"
"9202";"1";"61";"71";"176344,89482569267";"0,10539837121176243";"0,0007177443870276946"
"9203";"0";"27";"18";"10802,80847118406";"0,03554514883168875";"0,0002684289643947133"
"9204";"1";"599";"195";"1783658,3490387439";"0,5262441863564059";"0,007137454219924121"
"9209";"1";"12";"9";"9154,130786480038";"0,014063306386112029";"0,00013387385605739905"
"9210";"0";"4";"6";"413,00635581527746";"0,0011379354985303184";"0,00007069764689935337"
"9211";"0";"16";"15";"1219,1047750762189";"0,03608287473513522";"0,000260482975945948"
"9217";"1";"50";"42";"103502,02153190198";"0,058282872113468824";"0,0006155088433019309"
"9218";"0";"583";"248";"2030384,757530664";"0,5257038277803411";"0,0059819980042157255"
"9219";"0";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9221";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9225";"1";"139";"75";"271877,95646313694";"0,16593162423919633";"0,0014581123970304566"
"9227";"0";"1089";"394";"3200099,1972960476";"1,0811831035595691";"0,011937808860914736"
"9230";"0";"193";"63";"402969,3860472959";"0,22355350064840476";"0,001985152875508644"
"9231";"1";"566";"232";"1980276,3480627355";"0,5337627849488635";"0,005839431779623468"
"9232";"0";"109";"69";"167135,41253017564";"0,18140256328467289";"0,001557599828358658"
"9235";"1";"56";"40";"103475,19930416817";"0,06371935614211817";"0,0006436889809556557"
"9256";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9259";"0";"40";"65";"166884,8224909962";"0,07551050271724122";"0,0004908011584387746"
"9265";"1";"101";"64";"286071,6522727792";"0,13449098247601074";"0,0013582779059101125"
"9266";"1";"19";"11";"16715,788977133045";"0,02222218567427221";"0,00022053541903514727"
"9267";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9269";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9272";"1";"101";"105";"279066,7056682256";"0,13890437063996977";"0,0011460697685851404"
"9274";"1";"16";"11";"1808,7946976661108";"0,015098351003942596";"0,00016725066245556282"
"9275";"1";"303";"174";"660654,1114605318";"0,41616411670758513";"0,0034524604944081395"
"9277";"0";"60";"32";"62473,01350453838";"0,11467689657360752";"0,0009220538737609363"
"9279";"1";"208";"69";"404676,6630997403";"0,24406509554366707";"0,0022245021864306103"
"9281";"1";"49";"24";"66829,43889149789";"0,070076711120107";"0,000492039096711988"
"9283";"0";"1";"0";"0";"0,00025456333157308986";"0,000023873539738361837"
"9284";"0";"1";"0";"0";"0,00025456333157308986";"0,000023873539738361837"
"9285";"1";"3";"3";"2065,3548745113535";"0,0029023920003919805";"0,00007376097900880523"
"9286";"1";"1";"0";"0";"0,0012513149448592123";"0,000048270986490736426"
"9290";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9291";"1";"313";"59";"590445,5425444079";"0,3192640117560618";"0,003754948300064662"
"9294";"1";"26";"26";"27226,079735206138";"0,04206050304096967";"0,0003953127826332779"
"9296";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9297";"1";"258";"87";"648923,789682812";"0,22187780061536225";"0,002727557736471571"
"9298";"1";"13";"5";"382,6466461468276";"0,030090522324805195";"0,0002257938331570791"
"9300";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9301";"1";"62";"70";"183779,1523410034";"0,10861692194514769";"0,0007302365802640146"
"9303";"1";"60";"27";"67178,77254964705";"0,09974278623298603";"0,0006819416245713865"
"9308";"1";"19";"11";"16715,788977133045";"0,02222218567427221";"0,00022053541903514727"
"9309";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9310";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9329";"1";"297";"116";"668297,6833415299";"0,2728154373167321";"0,0032594882770118918"
"9335";"1";"95";"89";"220248,3318002727";"0,16936422111808325";"0,001363932157595417"
"9337";"1";"50";"21";"50194,69430362319";"0,07846707771935285";"0,0006519666414935997"
"9346";"1";"578";"132";"1353427,0526831222";"0,5501120490148924";"0,0064549700578344265"
"9347";"1";"14";"11";"12727,04689171896";"0,016395153725290906";"0,0001881587450121061"
"9349";"1";"140";"48";"240537,89187057235";"0,17901025270979679";"0,0014388961123688892"
"9356";"0";"155";"58";"242308,95219149976";"0,19372745896963295";"0,001573087970057899"
"9358";"1";"15";"10";"1771,0603209274127";"0,014717206259836158";"0,00013419185768900972"
"9363";"1";"468";"156";"898045,779772776";"0,6004825374707075";"0,0057818291424781235"
"9370";"1";"137";"153";"396020,6767317211";"0,22680788986927544";"0,0017439321528413538"
"9374";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9384";"0";"13";"2";"530,1722255401393";"0,013981088502855961";"0,00017580458466766912"
"9385";"1";"47";"32";"37459,38278816142";"0,06929902159121355";"0,0005703073761011846"
"9390";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9391";"0";"49";"30";"67176,20562608098";"0,07081847380741518";"0,0005457255413140725"
"9392";"1";"138";"111";"436310,1609271254";"0,17769717974741245";"0,0017939924570480196"
"9396";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9400";"1";"126";"131";"608794,7004967335";"0,2661701038816802";"0,0022058850998272865"
"9404";"1";"30";"19";"50460,41664894794";"0,04859628813314297";"0,0003251901222789252"
"9408";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9409";"1";"101";"92";"220302,26067806385";"0,1599669718482053";"0,0011996348581929245"
"9410";"1";"353";"100";"971720,717233404";"0,3557821580435935";"0,003911270704575341"
"9411";"1";"124";"70";"260253,9920608016";"0,16120624920359175";"0,0014479243301247556"
"9420";"1";"194";"69";"418113,4145686802";"0,22425952770504556";"0,002016147942775863"
"9424";"1";"258";"87";"648923,789682812";"0,22187780061536225";"0,002727557736471571"
"9425";"1";"5";"12";"16083,21540450853";"0,014028303645923005";"0,00009691618558440748"
"9429";"0";"272";"115";"671823,6916966803";"0,24251268767959533";"0,0029515521080447056"
"9433";"1";"615";"275";"2057788,3728711938";"0,5770061288344677";"0,0064379480743383104"
"9434";"1";"14";"11";"12727,04689171896";"0,016395153725290906";"0,0001881587450121061"
"9440";"0";"312";"59";"590445,5425444079";"0,3190119653226923";"0,003729172266946446"
"9442";"1";"36";"22";"52911,01373588573";"0,04986663492935004";"0,00041755103393227594"
"9443";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9446";"1";"645";"279";"2095775,3834944633";"0,5966069823261955";"0,006733722688301109"
"9447";"1";"117";"145";"326808,81448466115";"0,14263467997008625";"0,001327048606298027"
"9465";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9466";"0";"4";"2";"24,100483008840868";"0,0018838933477526658";"0,000039486857936220494"
"9472";"1";"313";"59";"590445,5425444079";"0,31950763594917153";"0,003753901724183279"
"9474";"1";"68";"97";"222095,79460168068";"0,08683843055347999";"0,0007379895879764538"
"9476";"0";"18";"6";"5886,068960697938";"0,01582345085338037";"0,00016592885992282427"
"9479";"1";"602";"223";"1492661,8716346112";"0,7564885570200739";"0,00719280777017442"
"9482";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9486";"0";"270";"93";"653797,6533263811";"0,23756032193210735";"0,0029438489513065103"
"9489";"1";"7";"3";"4849,763160560118";"0,013506584081146205";"0,00015091784422836628"
"9492";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9494";"1";"653";"203";"1671909,3838653173";"0,6619170518815943";"0,007210856979586142"
"9500";"1";"7";"3";"4849,763160560118";"0,013506584081146205";"0,00015091784422836628"
"9502";"1";"258";"87";"648923,789682812";"0,22187780061536225";"0,002727557736471571"
"9507";"1";"82";"84";"207246,31777218633";"0,1350440540664754";"0,0011391254219772712"
"9511";"1";"44";"25";"58513,72543036529";"0,09004620829020372";"0,0007323987368766599"
"9513";"0";"7";"3";"4849,763160560118";"0,013506584081146205";"0,00015091784422836628"
"9516";"1";"141";"48";"240537,89187057235";"0,18342304358004954";"0,0014874667467873906"
"9520";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9523";"0";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9528";"0";"19";"17";"11605,683977390296";"0,026894905327288787";"0,0002350368343196216"
"9530";"0";"20";"53";"38520,17057612729";"0,024864146656505794";"0,0002575636397046784"
"9542";"1";"5";"5";"3935,3396620872218";"0,010869922231329933";"0,00009702402810254615"
"9544";"1";"50";"42";"103168,24331472313";"0,06685918050009651";"0,0006126811934038026"
"9547";"1";"1030";"362";"2304468,704740964";"0,9823828951323967";"0,011559606255571649"
"9549";"1";"1963";"408";"5833597,186463655";"1,6107000490705676";"0,022195988579312275"
"9552";"1";"439";"145";"1149294,3959304327";"0,539881219843359";"0,005303895482870302"
"9557";"1";"4";"2";"24,100483008840868";"0,0018838933477526658";"0,000039486857936220494"
"9562";"1";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9567";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9568";"0";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9569";"1";"258";"135";"596211,809872442";"0,3317722676064425";"0,0028916921764351117"
"9573";"1";"82";"54";"146435,41913256573";"0,11406080889549217";"0,001016469412363462"
"9577";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9579";"1";"12";"9";"9154,130786480038";"0,014063306386112029";"0,00013387385605739905"
"9602";"1";"156";"127";"310495,6961152756";"0,24524902670053128";"0,0017517259179729806"
"9606";"1";"326";"184";"871019,5842844928";"0,3087162311688422";"0,0034655473244480247"
"9609";"1";"356";"77";"641712,890348756";"0,4038895459178111";"0,004326453381905319"
"9614";"1";"414";"170";"1164960,6702033035";"0,4626358342703304";"0,004740351849847204"
"9616";"1";"15";"10";"1771,0603209274127";"0,014717206259836158";"0,00013419185768900972"
"9624";"1";"199";"90";"365220,6771955803";"0,30893990524728715";"0,0025874243446480805"
"9629";"1";"56";"53";"68159,1309032097";"0,0722971975440196";"0,0006422843911355295"
"9635";"1";"55";"46";"59535,17234226981";"0,07177065733587383";"0,0006315962285531619"
"9638";"1";"469";"265";"1531161,7670899937";"0,530358538931907";"0,0055964609281819845"
"9641";"1";"258";"87";"648923,789682812";"0,22187780061536225";"0,002727557736471571"
"9642";"1";"48";"48";"110591,42298184524";"0,05244680700803691";"0,0005658849849159695"
"9643";"1";"1589";"607";"4369447,567267323";"1,7050509913473682";"0,017706706408333814"
"9645";"1";"90";"86";"230674,16688337023";"0,12022518163518962";"0,0010544503494120958"
"9649";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9651";"0";"19";"11";"16715,788977133045";"0,02222218567427221";"0,00022053541903514727"
"9657";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9660";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9664";"1";"270";"96";"658077,9204692921";"0,23594110700147428";"0,00286143159252897"
"9666";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9684";"1";"177";"134";"424842,810393417";"0,27165594184408065";"0,0022258534891526206"
"9688";"0";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9694";"1";"19";"11";"16715,788977133045";"0,02222218567427221";"0,00022053541903514727"
"9697";"0";"8";"4";"4849,763160560118";"0,015460986450234837";"0,00018292372802317087"
"9707";"1";"56";"67";"176121,67858959758";"0,08872178067581785";"0,0006255664811045163"
"9708";"1";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9709";"1";"45";"41";"49064,21477688536";"0,049844131237939376";"0,00046491400406794604"
"9712";"1";"64";"74";"191266,25616001972";"0,09275461581369636";"0,0007531363709870523"
"9713";"0";"312";"59";"590445,5425444079";"0,3190119653226923";"0,003729172266946446"
"9730";"1";"56";"44";"121390,84518515805";"0,05886285427913524";"0,0006575900863189536"
"9737";"1";"193";"63";"402969,3860472959";"0,22355350064840476";"0,001985152875508644"
"9739";"1";"567";"255";"1982105,0141527348";"0,5160469587399631";"0,005847115496772255"
"9740";"1";"4";"9";"1159,4092755435356";"0,014870223388886133";"0,00010353872367674808"
"9741";"1";"384";"133";"826874,5765511108";"0,3633701120924333";"0,003992571572808389"
"9750";"1";"7";"3";"4849,763160560118";"0,013506584081146205";"0,00015091784422836628"
"9752";"1";"330";"73";"617102,1168613853";"0,34962391091693273";"0,003993204216991778"
"9753";"1";"19";"17";"11605,683977390296";"0,026894905327288787";"0,0002350368343196216"
"9757";"1";"6";"4";"788,8336316137828";"0,01100348074943588";"0,0001134504684373759"
"9759";"1";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9760";"0";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9761";"1";"113";"71";"302757,15725262766";"0,1487999707138156";"0,0015319438886357642"
"9763";"1";"82";"83";"209958,21280227922";"0,1296963492734894";"0,0010748691407266532"
"9765";"1";"157";"131";"462193,3308623768";"0,22321276315182859";"0,001983844387014629"
"9768";"0";"82";"54";"146435,41913256573";"0,11406080889549217";"0,001016469412363462"
"9772";"1";"312";"59";"590445,5425444079";"0,3190119653226923";"0,003729172266946446"
"9773";"1";"579";"225";"1978307,059979184";"0,5633032290625078";"0,0061485117561764155"
"9779";"1";"85";"48";"204943,81225129354";"0,08946904125629317";"0,000904216405322279"
"9782";"1";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9784";"1";"263";"101";"674902,2759093068";"0,23142808164653492";"0,0028384731663809626"
"9789";"1";"2";"1";"7,439161071127017";"0,0010146527850542271";"0,000031140053327149943"
"9790";"0";"331";"76";"602051,2265217982";"0,3459068706499811";"0,003964209101266067"
"9798";"0";"64";"49";"119660,81605576107";"0,07240477563842412";"0,0007410387065157715"
"9799";"1";"164";"99";"374170,8105997618";"0,19005342192243652";"0,0017912585348374608"
"9801";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9802";"1";"193";"63";"402969,3860472959";"0,22355350064840476";"0,001985152875508644"
"9803";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9808";"1";"18";"14";"26656,57431697736";"0,030611945594240398";"0,0002640319500453316"
"9810";"1";"41";"36";"28333,983919478178";"0,05246536629897336";"0,0004918475301214086"
"9815";"0";"2";"0";"0";"0,0005341315993807028";"0,00007501003951125815"
"9820";"0";"29";"10";"22944,336870317667";"0,044402889642471355";"0,0002891547787979987"
"9821";"1";"385";"118";"1024627,0862695052";"0,4045881394918317";"0,004281076179657103"
"9822";"0";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9823";"1";"44";"44";"59005,00011672967";"0,05823389115790757";"0,0005084105350781304"
"9824";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9825";"1";"1043";"443";"3430290,41312867";"1,0312487577193716";"0,011134086669856212"
"9829";"1";"120";"81";"297677,3362501695";"0,16138588780329952";"0,001593314740229734"
"9830";"1";"670";"339";"1598632,9454682";"0,7857386313664743";"0,007658452363448925"
"9831";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9832";"0";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9836";"1";"646";"320";"2223627,1813558103";"0,6331779913795583";"0,006836331725907231"
"9843";"1";"105";"46";"122530,53059067967";"0,19592545493454847";"0,0014763328072689803"
"9848";"1";"67";"75";"197986,76599215134";"0,11063734704287853";"0,0009129258136862257"
"9849";"1";"226";"131";"405339,81326224445";"0,31509167274800776";"0,002487861432400207"
"9852";"1";"81";"130";"261739,57854998874";"0,14990797012186824";"0,001193915710811647"
"9855";"1";"41";"41";"53953,43957565399";"0,04627158565282409";"0,0003838097763448445"
"9856";"1";"370";"115";"983323,9303555476";"0,382056575998402";"0,00412105496247532"
"9860";"0";"7";"5";"7774,549069637568";"0,0021904051796770895";"0,00007576054018236769"
"9861";"1";"78";"78";"145787,73178512813";"0,08608480992797146";"0,0008724360949130287"
"9864";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9865";"1";"56";"67";"176121,67858959758";"0,08872178067581785";"0,0006255664811045163"
"9867";"1";"27";"18";"10802,80847118406";"0,03554514883168875";"0,0002684289643947133"
"9868";"0";"195";"64";"402971,52199624147";"0,22398552123384288";"0,0020301388403703847"
"9869";"1";"27";"18";"10802,80847118406";"0,03554514883168875";"0,0002684289643947133"
"9876";"1";"352";"98";"971718,2463781573";"0,35542685630248294";"0,003910434650971459"
"9887";"0";"40";"65";"166884,8224909962";"0,07551050271724122";"0,0004908011584387746"
"9888";"0";"609";"185";"1620642,0360609693";"0,5770394712864755";"0,006613575864627269"
"9891";"1";"82";"85";"153410,04884380952";"0,08771380638928646";"0,0009126773333913678"
"9897";"0";"6";"3";"7657,473751405823";"0,019895141269329848";"0,00010467009915949824"
"9898";"1";"624";"248";"1809658,7678408984";"0,8651186981173251";"0,007611881073828334"
"9901";"0";"15";"11";"21605,01377590168";"0,018649640089156923";"0,00013943119131204577"
"9902";"0";"79";"55";"85044,48049451345";"0,10041427987940796";"0,0008763766214877912"
"9903";"1";"47";"41";"103097,19509333764";"0,051815008850713114";"0,0005550510351252691"
"9905";"0";"208";"74";"421579,6544342917";"0,23788097161791016";"0,0021968208835485637"
"9908";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9913";"1";"63";"72";"193242,42382514616";"0,10747416359921719";"0,000854333721691506"
"9915";"1";"353";"74";"641312,8720715559";"0,4067939565690111";"0,004416189306387761"
"9920";"0";"538";"210";"1927439,730452036";"0,47552123781618916";"0,005461494716735101"
"9921";"1";"311";"113";"694185,2420576771";"0,30098653508788165";"0,0033841214625365654"
"9923";"0";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9925";"0";"6";"0";"0";"0,004525698615647605";"0,00006730294951397149"
"9926";"0";"544";"210";"1927439,730452036";"0,48004693643183677";"0,005528797666249073"
"9930";"0";"89";"102";"225590,8496248985";"0,13509610916288436";"0,0010987123067243048"
"9934";"1";"15";"11";"21605,01377590168";"0,018649640089156923";"0,00013943119131204577"
"9935";"0";"46";"39";"103503,53726409498";"0,05039088384593864";"0,0005470791269191393"
"9937";"1";"35";"21";"52960,09687421766";"0,05346776275273452";"0,0004310415934284035"
"9939";"0";"4";"2";"420,2260695479704";"0,0009380901056058326";"0,00003946091207676515"
"9941";"1";"312";"59";"590445,5425444079";"0,3190119653226923";"0,003729172266946446"
"9942";"1";"13";"11";"9824,92350200554";"0,011308118005853263";"0,00012460076735074912"
"9943";"0";"6";"2";"350,37233554460374";"0,0060177540229263415";"0,00009045342108853991"
"9945";"1";"101";"64";"286071,6522727792";"0,13449098247601074";"0,0013582779059101125"
"9946";"1";"331";"197";"769398,0732924894";"0,38523935433661016";"0,0038036245848197554"
"9951";"1";"108";"74";"286694,7480151749";"0,14353102886223462";"0,0014568401254314476"
"9954";"0";"20";"12";"6253,531180454266";"0,06808081536944964";"0,00044445996485349405"
"9955";"1";"28";"22";"52836,61761069956";"0,058241547132674425";"0,0003779370628883676"
"9956";"1";"112";"101";"351107,3593469781";"0,15819985491509053";"0,0016534175319968395"
"9959";"1";"13";"12";"17080,360073227563";"0,01215760630790218";"0,0001515895596419266"
"9960";"0";"275";"114";"677687,3692115534";"0,2425295701040094";"0,0029083338022368437"
"9964";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9966";"1";"28";"32";"32348,425799752313";"0,030352822347049654";"0,00028433974530918724"
"9967";"0";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"9968";"1";"56";"67";"176121,67858959758";"0,08872178067581785";"0,0006255664811045163"
"9970";"1";"6";"2";"350,37233554460374";"0,0060177540229263415";"0,00009045342108853991"
"9972";"1";"153";"60";"257618,2519437999";"0,19116785901769898";"0,001590485672010816"
"9973";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"9979";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9984";"1";"271";"99";"666004,1497560396";"0,23403540692326444";"0,0028791472961134977"
"9988";"1";"45";"38";"102945,02707862803";"0,05018258996415192";"0,0005205032874806242"
"9989";"0";"645";"212";"1755686,654590058";"0,6055440515000039";"0,006733530506872231"
"9992";"1";"190";"171";"456536,0430498153";"0,22534221032466642";"0,0023530424346908455"
"9994";"1";"127";"82";"335803,19259613357";"0,1936602748738332";"0,0016724613462051918"
"9995";"0";"1";"4";"0";"0,00021615333013942775";"0,00002191810650893231"
"9997";"1";"55";"75";"168655,8828119236";"0,09022770897707738";"0,0006249930161277843"
"9998";"1";"258";"87";"648923,789682812";"0,22187780061536225";"0,002727557736471571"
"9999";"0";"4";"8";"7611,367331775705";"0,014449796517119416";"0,00006528010419430978"
"10005";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10006";"0";"1";"1";"0";"0,0002586816560212839";"0,000023050109562656705"
"10008";"0";"177";"129";"479420,281864269";"0,20420373255092727";"0,001972295016454788"
"10009";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10010";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10011";"1";"28";"31";"32348,425799752313";"0,03570453342769924";"0,0003163456688867951"
"10013";"1";"101";"64";"286071,6522727792";"0,13449098247601074";"0,0013582779059101125"
"10015";"1";"101";"64";"286071,6522727792";"0,13449098247601074";"0,0013582779059101125"
"10016";"1";"102";"64";"286071,6522727792";"0,13860364417469337";"0,0014069842427264936"
"10018";"1";"82";"34";"99102,06374809095";"0,15482339362132033";"0,0012415752563188721"
"10022";"1";"69";"79";"193202,03866282513";"0,10087938698372002";"0,0007771560407464429"
"10023";"1";"261";"90";"649008,5416111054";"0,2286161318890514";"0,0028020006144428003"
"10026";"1";"30";"19";"50460,41664894794";"0,04859628813314297";"0,0003251901222789252"
"10027";"1";"264";"89";"649274,1620183566";"0,2278955546382886";"0,002818011157560111"
"10028";"1";"422";"77";"841232,9827877381";"0,44806119367310154";"0,004921907028452751"
"10030";"1";"1";"0";"0";"0,00049567062647921";"0,000024729457236832933"
"10037";"0";"140";"48";"240537,89187057235";"0,17901025270979679";"0,0014388961123688892"
"10046";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10047";"1";"37";"16";"43490,3920539377";"0,06387821893134026";"0,0004959661248828378"
"10049";"1";"133";"43";"289356,6448125563";"0,21577718110975458";"0,0018103290223564668"
"10056";"0";"4";"10";"213,8153491160375";"0,001554651451294798";"0,00003275277818809154"
"10059";"1";"145";"38";"201413,14040866034";"0,20237584907304984";"0,001550029950801827"
"10060";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"10063";"1";"641";"274";"2213511,382724815";"0,611886955817945";"0,006860923642753123"
"10068";"1";"17";"27";"28763,579528741328";"0,02065176948864717";"0,00018077606576527257"
"10069";"1";"351";"98";"971718,2463781573";"0,3551616706711132";"0,0038860181281556985"
"10074";"1";"6";"3";"7657,473751405823";"0,019895141269329848";"0,00010467009915949824"
"10075";"1";"677";"328";"2394987,043141876";"0,6716185332421749";"0,007213264636591593"
"10076";"1";"263";"108";"667194,909531511";"0,2254404567226596";"0,0028030651902307196"
"10077";"0";"583";"248";"2030384,757530664";"0,5257038277803411";"0,0059819980042157255"
"10080";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10081";"0";"41";"37";"116396,98254994082";"0,062162225589123335";"0,0003886846528522288"
"10082";"1";"107";"120";"592078,9115196005";"0,243947918207408";"0,001985349680792139"
"10083";"1";"18";"28";"28783,380309553017";"0,02104564085480244";"0,0002060286421849157"
"10084";"0";"15";"11";"21605,01377590168";"0,018649640089156923";"0,00013943119131204577"
"10086";"1";"7";"12";"214,45390523205265";"0,004747139791242503";"0,00009752622427480599"
"10087";"1";"204";"75";"274851,9369257835";"0,2739408212560804";"0,002159363854175192"
"10090";"1";"110";"92";"316931,66522719257";"0,14947906065671404";"0,0014728434592881075"
"10093";"1";"48";"47";"79223,99617768926";"0,07092823013724568";"0,0005343523900678116"
"10099";"0";"89";"79";"121048,09232001656";"0,10389080186236396";"0,0009232588054859907"
"10102";"1";"175";"217";"814174,7061212813";"0,33078634876088797";"0,002723339268768593"
"10104";"1";"199";"71";"388901,2730220814";"0,2209297938117807";"0,0021146127739509815"
