"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community";"profile_1";"profile_2"
"235076";"530,1722255401393";"0,28639075087632987";"7";"0,29960223728743834";"0,00012318569347503143";"11";"2";"13";"0,013536766177966255";"26";"0,24358974397182465";"1057";"0";"15";"72";"28324";"9";"4";"4"
"235077";"0";"0,26155314728508056";"7";"0,27181755914044675";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"3758";"0";"2";"72";"28325";"9";"4";"4"
"235078";"7656,083141729581";"0,2795653739944771";"7";"0,2931761710481892";"0,00006032469543990209";"2";"8";"10";"0,00507125437870274";"26";"0,3392857015132904";"1057";"0";"11";"72";"28331";"9";"4";"4"
"235079";"0";"0";"0";"0";"0,00006483706488209144";"2";"0";"2";"0,015305756866569297";"5";"0";"299";"0";"2";"72";"28333";"9";"1";"4"
"235080";"24964,098174237948";"0,29173714214120156";"7";"0,30641072834544536";"0,00010607254566161356";"4";"9";"13";"0,007804717050535746";"26";"0,23333333432674408";"1057";"0";"17";"72";"28335";"9";"4";"4"
"235081";"40125,7919366867";"0,33058848583800665";"6";"0,3529489657146862";"0,00010912881573031678";"4";"33";"37";"0,01927181198115492";"26";"0,2539682686328888";"1057";"0";"50";"72";"28336";"9";"4";"4"
"235082";"1,6804782215520753";"0,25280929374083927";"7";"0,2618306287513971";"0,00002405631514505681";"1";"1";"2";"0,0003224869993747101";"26";"0";"1057";"0";"2";"72";"28337";"9";"1";"1"
"235083";"0";"0,23156481527522252";"8";"0,23825091771731877";"0,00003795140357765985";"1";"1";"2";"0,0007006820367746839";"26";"0";"1057";"0";"2";"72";"28338";"9";"1";"1"
"235085";"4849,763160560118";"0,28677874253340724";"7";"0,2996917083346076";"0,00015091784422836628";"7";"3";"10";"0,013506584081146205";"26";"0,35555556416511536";"1057";"0";"12";"72";"28348";"9";"4";"4"
"235086";"9154,130786480038";"0,29365029320890346";"7";"0,3072313056637683";"0,00013387385605739905";"12";"9";"21";"0,014063306386112029";"26";"0,15497076511383057";"1057";"0";"32";"72";"28349";"9";"4";"4"
"235088";"11674,92329108829";"0,3143860122865051";"6";"0,3316512776465459";"0,0003678326577170309";"13";"9";"22";"0,08952857809829108";"34";"0,37134504318237305";"1057";"0";"36";"72";"28354";"9";"4";"4"
"235090";"1,8417848478312433";"0,24836008746200203";"7";"0,25817663118501116";"0,00002985594620370425";"2";"4";"6";"0,001901158382138044";"26";"0,44999998807907104";"1057";"0";"6";"72";"28355";"9";"1";"1"
"235091";"0";"0,22290280901564818";"8";"0,22885588541986823";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"3760";"0";"1";"72";"28356";"9";"1";"1"
"235092";"0";"0,2617589210452374";"7";"0,27232922366026935";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"3761";"0";"2";"72";"28358";"9";"4";"4"
"235095";"0";"0";"0";"0";"0,000023248887345955962";"1";"0";"1";"0,00021615333013942775";"26";"0";"3763";"0";"1";"72";"28363";"9";"1";"1"
"235096";"63,61996040941838";"0,2378811871073198";"7";"0,24486998578689123";"0,000092902231388426";"2";"2";"4";"0,0015153053350196862";"21";"0";"1057";"0";"4";"72";"28364";"9";"1";"1"
"235097";"0";"0";"0";"0";"0,00008161616447067144";"6";"0";"6";"0,006999854470135632";"26";"0,1666666716337204";"242";"0";"9";"72";"28366";"9";"1";"1"
"235098";"0";"0,29766847652507183";"7";"0,3124662783568303";"0,00002191810650893231";"1";"14";"15";"0,00021615333013942775";"26";"0,15934066474437714";"3764";"0";"18";"72";"28367";"9";"4";"4"
"235100";"7985,976613641351";"0,31995877705255926";"6";"0,3378713048457419";"0,000057850350115786904";"5";"13";"18";"0,004963125651861086";"3";"0,18382352590560913";"1057";"0";"18";"72";"28369";"9";"4";"4"
"235101";"19680,891705790982";"0,28082976542242055";"7";"0,29299722895385116";"0,00008127085045602765";"6";"9";"15";"0,01057059242508898";"26";"0,17582418024539948";"1057";"0";"26";"72";"28371";"9";"4";"4"
"235102";"0";"0,3008460892591875";"6";"0,3158580220409283";"0,00002191810650893231";"0";"2";"2";"0";"31";"1";"3766";"0";"2";"72";"28372";"9";"4";"4"
"235103";"222095,79460168068";"0,3587274688029579";"6";"0,3892348436046019";"0,0007379895879764538";"68";"97";"165";"0,08683843055347999";"26";"0,09864445775747299";"1057";"0";"405";"72";"28375";"9";"4";"4"
"235105";"164,45028046585125";"0,2819519283162802";"7";"0,29417671298710374";"0,00007458120920159051";"4";"5";"9";"0,005647206654522088";"26";"0,3333333432674408";"1057";"0";"17";"72";"28376";"9";"4";"4"
"235106";"0";"0,2920664785199122";"7";"0,3063795412947196";"0,00005387763721927459";"1";"1";"2";"0,015053453764621976";"3";"0";"1057";"0";"2";"72";"28378";"9";"1";"4"
"235108";"0";"0,23159150797991349";"8";"0,23830711116564052";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"3768";"0";"1";"72";"28380";"9";"4";"4"
"235109";"0";"0";"0";"0";"0,000037846461661139726";"2";"0";"2";"0,0031419271652843935";"26";"0";"269";"0";"2";"72";"28381";"9";"4";"4"
"235110";"0";"0,2693620220949737";"7";"0,2817785821650971";"0,00005503872993318292";"2";"2";"4";"0,006092963385708301";"26";"0,6666666865348816";"1057";"0";"5";"72";"28382";"9";"4";"4"
"235111";"0";"0,25813424976442545";"7";"0,26847653813511946";"0,00007565303574122144";"1";"2";"3";"0,006009010782182723";"3";"0,5";"1057";"0";"3";"72";"28384";"9";"4";"4"
"235112";"0";"0,2723817320624525";"7";"0,2852005765809966";"0,00002191810650893231";"0";"4";"4";"0";"26";"0,25";"3769";"0";"4";"72";"28385";"9";"1";"1"
"235113";"100,82138742704376";"0,31223600402279583";"6";"0,3287703099277";"0,00004402780460035625";"2";"6";"8";"0,009486721281887461";"26";"0,5666666626930237";"1057";"0";"8";"72";"28387";"9";"4";"4"
"235114";"0";"0,28555664541441883";"7";"0,29855752519985723";"0,00002191810650893231";"0";"2";"2";"0";"26";"0,5";"3770";"0";"2";"72";"28388";"9";"4";"4"
"235116";"0";"0";"0";"0";"0,000024768659630274126";"1";"0";"1";"0,0005261572647825335";"26";"0";"574";"0";"1";"72";"28389";"9";"1";"1"
"235117";"7527,958932736186";"0,3008203604418319";"7";"0,3153695921142705";"0,000058658411704373765";"3";"12";"15";"0,006680501686641782";"26";"0,3589743673801422";"1057";"0";"24";"72";"28391";"9";"4";"4"
"235119";"0";"0,2747758376592732";"7";"0,2869845018299281";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,8333333134651184";"3772";"0";"3";"72";"28392";"9";"1";"1"
"235120";"0";"0,2731910402251671";"7";"0,28603062173570776";"0,00002191810650893231";"1";"5";"6";"0,00021615333013942775";"26";"0,44999998807907104";"3774";"0";"12";"72";"28394";"9";"4";"4"
"235122";"0";"0";"0";"0";"0,00006856308717344284";"3";"0";"3";"0,003962158214793018";"26";"0";"37";"0";"3";"72";"28398";"9";"4";"4"
"235124";"0";"0,2735173223722842";"7";"0,2848621930524034";"0,00002191810650893231";"0";"3";"3";"0";"26";"0,1666666716337204";"3776";"0";"3";"72";"28400";"9";"1";"1"
"235126";"279,00103703706816";"0,254522599333224";"7";"0,26408069777191906";"0,00009094521072696599";"6";"2";"8";"0,018131711630725137";"3";"0,2380952388048172";"1057";"0";"15";"72";"28403";"9";"1";"4"
"235128";"248968,95727407336";"0,35221600363031313";"6";"0,3799226970152357";"0,0008455033570500505";"62";"68";"130";"0,11319632250400212";"26";"0,09244689345359802";"1057";"0";"274";"72";"28405";"9";"4";"4"
"235129";"31,538364998300104";"0,2563015960374243";"8";"0,2671638700573672";"0,00002872634561460783";"1";"2";"3";"0,000280552946485517";"26";"0";"1057";"0";"3";"72";"28406";"9";"4";"4"
"235130";"25969,078695341956";"0,30751452720549394";"6";"0,3231515281654777";"0,00005968323381684278";"3";"12";"15";"0,004921336830780464";"26";"0,18681319057941437";"1057";"0";"25";"72";"28407";"9";"4";"4"
"235131";"0";"0";"0";"0";"0,000027308205770781314";"1";"0";"1";"0,0004010186733159573";"34";"0";"463";"0";"1";"72";"28408";"9";"1";"1"
"235132";"9465,952119412499";"0,3080433919830665";"7";"0,3237875394950687";"0,00011536510848166198";"3";"10";"13";"0,007638735151243759";"3";"0,2888889014720917";"1057";"0";"16";"72";"28409";"9";"1";"1"
"235133";"0";"0";"0";"0";"0,00020327141209350397";"11";"0";"11";"0,04410079139432988";"3";"0,17272727191448212";"144";"0";"15";"72";"28411";"9";"4";"4"
"235135";"0";"0,2813481517274704";"7";"0,29387382690302155";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"3779";"0";"1";"72";"28412";"9";"1";"4"
"235137";"104,70532034552461";"0,28647883858267714";"7";"0,2990521181631305";"0,00006185689499618967";"5";"3";"8";"0,006385871862796166";"26";"0,261904776096344";"1057";"0";"15";"72";"28414";"9";"4";"4"
"235138";"1159,4092755435356";"0,2963787946286514";"7";"0,3104082947329617";"0,00010353872367674808";"4";"9";"13";"0,014870223388886133";"26";"0,30000001192092896";"1057";"0";"36";"72";"28416";"9";"4";"4"
"235139";"0";"0";"0";"0";"0,00003456392891393403";"1";"0";"1";"0,0004526384838751274";"26";"0";"111";"0";"1";"72";"28418";"9";"4";"4"
"235140";"0";"0,3307768782843346";"6";"0,3518570201803249";"0,00002191810650893231";"1";"19";"20";"0,00021615333013942775";"26";"0,3947368562221527";"3780";"0";"43";"72";"28422";"9";"4";"4"
"235144";"0";"0";"0";"0";"0,00002630944559631884";"1";"0";"1";"0,00022216116244485367";"26";"0";"265";"0";"1";"72";"28427";"9";"1";"1"
"235146";"0";"0,24990611084285638";"7";"0,25908728454886104";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"3784";"0";"2";"72";"28429";"9";"4";"4"
"235147";"28763,579528741328";"0,3115675386365157";"7";"0,3301072630039689";"0,00018077606576527257";"17";"27";"44";"0,02065176948864717";"26";"0,17926828563213348";"1057";"0";"60";"72";"28430";"9";"4";"4"
"235148";"0";"0";"0";"0";"0,00004740280559072379";"1";"0";"1";"0,0033117010422044992";"26";"0";"305";"0";"1";"72";"28431";"9";"1";"4"
"235149";"0";"0";"0";"0";"0,00002564429285259854";"1";"0";"1";"0,00020829388178672802";"26";"0";"3785";"0";"1";"72";"28435";"9";"1";"4"
"235150";"0";"0,26853880751931725";"7";"0,2796956961870002";"0,0000379328853736734";"2";"3";"5";"0,0020531853518715474";"26";"0,6666666865348816";"1057";"0";"6";"72";"28438";"9";"4";"4"
"235153";"0";"0,2555281207133059";"8";"0,26610095401699796";"0,00002588651267035269";"1";"1";"2";"0,0002920438878462404";"26";"1";"1057";"0";"2";"72";"28441";"9";"1";"1"
"235154";"0";"0";"0";"0";"0,00005780055922594261";"2";"0";"2";"0,0021486879375882235";"5";"0";"460";"0";"3";"72";"28442";"9";"1";"4"
"235155";"0";"0,2604417109309477";"7";"0,27088930462696287";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"3787";"0";"3";"72";"28443";"9";"1";"1"
"235158";"0";"0";"0";"0";"0,00004402780460035625";"1";"0";"1";"0,009137151984795696";"26";"0";"1038";"0";"1";"72";"28448";"9";"1";"1"
"235159";"414710,6950791404";"0,3598918083462133";"6";"0,38998997924270884";"0,001373832856968125";"111";"96";"207";"0,1378557482933114";"26";"0,08055125176906586";"1057";"0";"536";"72";"28450";"9";"4";"4"
"235160";"0";"0,24522142067295036";"7";"0,25355839136170377";"0,000033563018545370586";"1";"1";"2";"0,0010840667002379493";"26";"0";"1057";"0";"3";"72";"28452";"9";"1";"1"
"235161";"28381,53819129496";"0,3311762195989191";"6";"0,35227972228185944";"0,00017268871019140443";"8";"31";"39";"0,00885778232376686";"26";"0,13608871400356293";"1057";"0";"53";"72";"28453";"9";"4";"4"
"235162";"14,929815913517082";"0,23233885452005587";"8";"0,23924558013027625";"0,000046975961892753847";"2";"1";"3";"0,0022968998190225974";"26";"0";"1057";"0";"3";"72";"28455";"9";"1";"4"
"235163";"7622,317058681387";"0,2641969705565326";"7";"0,27517357383151014";"0,00004024123847833907";"4";"7";"11";"0,0016289964613149903";"26";"0,1944444477558136";"1057";"0";"17";"72";"28457";"9";"4";"4"
"235164";"250,75186348292604";"0,28308309525256825";"7";"0,2954272625949647";"0,00010097816337829373";"6";"5";"11";"0,010705612684334188";"26";"0,3392857015132904";"1057";"0";"13";"72";"28460";"9";"4";"4"
"235166";"0";"0,2782421781705278";"7";"0,2919456366237459";"0,00002191810650893231";"1";"9";"10";"0,00021615333013942775";"26";"0,2361111044883728";"3791";"0";"12";"72";"28463";"9";"4";"4"
"235167";"19,22311801476675";"0,26294393314889053";"7";"0,2746592431260696";"0,00003996116027638851";"2";"4";"6";"0,002730876783382484";"26";"0,6666666865348816";"1057";"0";"6";"72";"28465";"9";"4";"4"
"235168";"0";"0,26689208550633275";"7";"0,2772973608597423";"0,00002833743707186779";"1";"1";"2";"0,0014241250047744665";"26";"0";"1057";"0";"2";"72";"28467";"9";"4";"4"
"235169";"238447,09279590385";"0,3653695276949631";"6";"0,3940340705747511";"0,0009156635940692018";"44";"73";"117";"0,12707943011875042";"26";"0,13683737814426422";"1057";"0";"235";"72";"28468";"9";"4";"4"
"235170";"166,75918285684344";"0,271513526119403";"7";"0,2829907870384573";"0,00004535704041039127";"3";"1";"4";"0,0025402686423974105";"21";"0";"1057";"0";"4";"72";"28469";"9";"4";"4"
"235171";"16664,85153267878";"0,3025597713097713";"7";"0,3190956777815196";"0,00004969525933369711";"3";"20";"23";"0,0009709748705863387";"26";"0,12894736230373383";"1057";"0";"26";"72";"28470";"9";"4";"4"
"235172";"0";"0,2735976505139501";"7";"0,2849035964750861";"0,00002191810650893231";"0";"2";"2";"0";"26";"0";"3792";"0";"2";"72";"28471";"9";"1";"4"
"235173";"1039,7368934702704";"0,26937760296159186";"7";"0,2803593157254316";"0,00008338328400438273";"3";"4";"7";"0,0035168507563725047";"26";"0,190476194024086";"1057";"0";"13";"72";"28473";"9";"4";"4"
"235174";"4509,398597769353";"0,31697522461203376";"6";"0,3356309498246291";"0,00009518417199040559";"4";"11";"15";"0,013988796778092633";"21";"0,35256409645080566";"1057";"0";"21";"72";"28475";"9";"4";"4"
"235177";"0";"0,2573496905393457";"7";"0,2676125034510288";"0,00007565303574122144";"1";"2";"3";"0,006009010782182723";"26";"0,3333333432674408";"1057";"0";"4";"72";"28479";"9";"4";"4"
"235179";"0";"0,25556896740919566";"8";"0,266258510703555";"0,00002191810650893231";"0";"2";"2";"0";"26";"0,5";"3795";"0";"4";"72";"28480";"9";"4";"4"
"235180";"0";"0";"0";"0";"0,000022492982430870628";"1";"0";"1";"0,00021601029271905894";"26";"0";"3707";"0";"1";"72";"28481";"9";"1";"1"
"235181";"0";"0,251484720872476";"7";"0,25987548303993585";"0,00002191810650893231";"0";"1";"1";"0";"26";"0";"3796";"0";"1";"72";"28482";"9";"4";"4"
"235182";"286071,6522727792";"0,3288377347832227";"6";"0,3533676902154361";"0,0013582779059101125";"101";"64";"165";"0,13449098247601074";"26";"0,09487038105726242";"1057";"0";"368";"72";"28488";"9";"4";"4"
"235184";"0";"0,2562128876182098";"7";"0,26585019415491906";"0,00002191810650893231";"0";"4";"4";"0";"26";"0,0833333358168602";"3798";"0";"4";"72";"28490";"9";"1";"1"
"235186";"0";"0,2603712400760371";"7";"0,2706611654754263";"0,000032005883794804596";"1";"1";"2";"0,0019544023690886325";"26";"0";"1057";"0";"2";"72";"28492";"9";"1";"1"
"235187";"7608,460108785107";"0,2758069292271247";"7";"0,2894424164340404";"0,00003996116027638851";"1";"6";"7";"0,0024772618973052073";"26";"0,46666666865348816";"1057";"0";"10";"72";"28493";"9";"4";"4"
"235188";"0";"0";"0";"0";"0,0000275799648917197";"1";"0";"1";"0,0002453171649825866";"26";"0";"409";"0";"1";"72";"28494";"9";"1";"1"
"235190";"73438,79651712316";"0,322105408770231";"7";"0,34333108377556615";"0,000609333903373365";"59";"37";"96";"0,07156497218303054";"26";"0,11389172822237015";"1057";"0";"161";"72";"28497";"9";"4";"4"
"235191";"17080,360073227563";"0,30836975235068204";"6";"0,3240533963209421";"0,0001515895596419266";"13";"12";"25";"0,01215760630790218";"26";"0,2549407184123993";"1057";"0";"31";"72";"28498";"9";"4";"4"
"235192";"0";"0";"0";"0";"0,00003376239801725638";"2";"0";"2";"0,000814728975105896";"26";"0";"320";"0";"2";"72";"28499";"9";"1";"1"
"235193";"4674,615546970583";"0,26581050228310504";"7";"0,27584588484309414";"0,000057973688422150945";"2";"1";"3";"0,0015896241251188725";"1";"0";"1057";"0";"3";"72";"28502";"9";"4";"4"
"235194";"350,37233554460374";"0,27067712874164485";"7";"0,28176580058692996";"0,00009045342108853991";"6";"2";"8";"0,0060177540229263415";"26";"0,190476194024086";"1057";"0";"9";"72";"28503";"9";"4";"4"
"235196";"99,12623559098044";"0,2555409260478385";"8";"0,26611538776094734";"0,0000265758394385151";"1";"1";"2";"0,00020829388178672802";"26";"0";"3797";"0";"2";"72";"28505";"9";"1";"1"
"235198";"0";"0";"0";"0";"0,000026805072722646703";"1";"0";"1";"0,00024919774953129705";"26";"0";"241";"0";"1";"72";"28506";"9";"1";"1"
"235199";"250038,58747697205";"0,33839558203749454";"6";"0,36189964927348556";"0,0016317990667577375";"134";"44";"178";"0,17082666286109938";"31";"0,05354767292737961";"1057";"0";"287";"72";"28509";"9";"4";"4"
"235200";"777,7181148828365";"0,3159644480629622";"6";"0,33399899792426424";"0,0001331334293751485";"8";"10";"18";"0,019170433612284744";"5";"0,37142857909202576";"1057";"0";"33";"72";"28510";"9";"4";"4"
"235201";"2,173844537815126";"0,2593252421779312";"7";"0,2687082132122948";"0,000022492982430870628";"2";"2";"4";"0,00044016610863155576";"26";"0,3333333432674408";"3706";"0";"4";"72";"28511";"9";"4";"4"
"235203";"0";"0,2932510702593805";"7";"0,3071305894620568";"0,00002191810650893231";"1";"4";"5";"0,00021615333013942775";"1";"0,5";"3801";"0";"19";"72";"28513";"9";"4";"4"
"235205";"5003,483624748321";"0,2929712058342764";"7";"0,30755058246474015";"0,000051927335657422165";"3";"13";"16";"0,0006893745451886703";"5";"0,25641027092933655";"2684";"0";"26";"72";"28515";"9";"4";"4"
"235207";"0";"0,2603712400760371";"7";"0,2706611654754263";"0,000032005883794804596";"1";"1";"2";"0,0019544023690886325";"26";"0";"1057";"0";"2";"72";"28516";"9";"1";"1"
"235209";"0";"0,24747582102242532";"7";"0,25687393273822867";"0,00003996116027638851";"2";"2";"4";"0,002730876783382484";"26";"0,6666666865348816";"1057";"0";"5";"72";"28517";"9";"4";"4"
"235212";"0";"0";"0";"0";"0,00007824345567260843";"5";"0";"5";"0,0026233761326365057";"26";"0";"356";"0";"5";"72";"28519";"9";"1";"1"
"235213";"15947,077261692002";"0,32768083309878976";"7";"0,34739306931704567";"0,0002083653833523072";"17";"17";"34";"0,037761198271854965";"26";"0,20107527077198029";"1057";"0";"36";"72";"28523";"9";"4";"4"
"235215";"2065,3548745113535";"0,3039023753589141";"7";"0,31967851774593703";"0,00007376097900880523";"3";"3";"6";"0,0029023920003919805";"26";"0,13333334028720856";"1057";"0";"6";"72";"28525";"9";"4";"4"
"235219";"0";"0,26161190676776186";"7";"0,27112699094236525";"0,00002191810650893231";"0";"1";"1";"0";"21";"0";"3807";"0";"1";"72";"28530";"9";"1";"1"
"235220";"72,50583397493257";"0,2862323294406884";"7";"0,2999043937953069";"0,00004274539787644223";"2";"7";"9";"0,0027263422267903856";"26";"0,3611111044883728";"1057";"0";"14";"72";"28532";"9";"4";"4"
"235222";"76,5689561560378";"0,25890921220881746";"7";"0,26911510578034425";"0,00003990887960263919";"3";"3";"6";"0,0007558720121933128";"26";"0,20000000298023224";"1057";"0";"6";"72";"28535";"9";"4";"4"
"235223";"0";"0,31391978429389955";"6";"0,3309999284231547";"0,00005562874304376007";"1";"5";"6";"0,006662099379946017";"26";"0,949999988079071";"1057";"0";"8";"72";"28536";"9";"4";"4"
"235224";"0";"0";"0";"0";"0,000024729457236832933";"1";"0";"1";"0,00049567062647921";"26";"0";"245";"0";"1";"72";"28537";"9";"1";"1"
