"questionId";"questionCommId";"userId";"id_community";"answer_count";"comment_count";"discussionSize";"communityName";"profile";"period"
"71578";"42303";"55629";"10";"1";"9";"10";"chemistry";"4";"45"
"70635";"40913";"61392";"10";"0";"1";"1";"chemistry";"3";"45"
"70717";"41056";"61444";"10";"1";"3";"4";"chemistry";"3";"45"
"70775";"41144";"61007";"10";"1";"0";"1";"chemistry";"3";"45"
"70840";"41240";"55349";"10";"0";"8";"8";"chemistry";"3";"45"
"70914";"41338";"61524";"10";"1";"2";"3";"chemistry";"3";"45"
"70971";"41419";"61585";"10";"1";"4";"5";"chemistry";"3";"45"
"71042";"41531";"61617";"10";"2";"4";"6";"chemistry";"3";"45"
"71110";"41643";"61657";"10";"1";"1";"2";"chemistry";"3";"45"
"71170";"41724";"61690";"10";"1";"1";"2";"chemistry";"3";"45"
"71229";"41812";"60802";"10";"1";"2";"3";"chemistry";"4";"45"
"71292";"41900";"57908";"10";"1";"0";"1";"chemistry";"4";"45"
"71370";"42002";"53786";"10";"1";"4";"5";"chemistry";"4";"45"
"71438";"42109";"61810";"10";"1";"1";"2";"chemistry";"3";"45"
"71510";"42212";"56994";"10";"0";"4";"4";"chemistry";"3";"45"
"71583";"42309";"61035";"10";"1";"6";"7";"chemistry";"3";"45"
"70643";"40921";"61380";"10";"1";"0";"1";"chemistry";"2";"45"
"70720";"41062";"61441";"10";"0";"0";"0";"chemistry";"3";"45"
"70782";"41153";"61487";"10";"1";"3";"4";"chemistry";"3";"45"
"70854";"41258";"59286";"10";"1";"2";"3";"chemistry";"4";"45"
"70918";"41343";"61553";"10";"3";"5";"8";"chemistry";"3";"45"
"70979";"41428";"53786";"10";"0";"4";"4";"chemistry";"4";"45"
"71048";"41543";"60073";"10";"1";"1";"2";"chemistry";"1";"45"
"71115";"41649";"61660";"10";"0";"3";"3";"chemistry";"3";"45"
"71174";"41732";"61692";"10";"0";"4";"4";"chemistry";"3";"45"
"71232";"41815";"60802";"10";"0";"4";"4";"chemistry";"4";"45"
"71296";"41906";"61658";"10";"1";"0";"1";"chemistry";"1";"45"
"71381";"42019";"59829";"10";"0";"4";"4";"chemistry";"4";"45"
"71450";"42122";"61815";"10";"0";"6";"6";"chemistry";"3";"45"
"71516";"42219";"61685";"10";"1";"2";"3";"chemistry";"4";"45"
"71594";"42320";"60890";"10";"0";"7";"7";"chemistry";"4";"45"
"70654";"40939";"60574";"10";"1";"1";"2";"chemistry";"4";"45"
"70724";"41068";"61449";"10";"0";"4";"4";"chemistry";"3";"45"
"70789";"41162";"57278";"10";"0";"3";"3";"chemistry";"1";"45"
"70863";"41270";"61528";"10";"2";"0";"2";"chemistry";"3";"45"
"70921";"41347";"61555";"10";"0";"9";"9";"chemistry";"4";"45"
"70985";"41436";"59628";"10";"1";"0";"1";"chemistry";"3";"45"
"71054";"41551";"53771";"10";"1";"9";"10";"chemistry";"4";"45"
"71120";"41656";"56830";"10";"1";"5";"6";"chemistry";"3";"45"
"71181";"41743";"59230";"10";"2";"2";"4";"chemistry";"4";"45"
"71236";"41820";"60067";"10";"1";"0";"1";"chemistry";"4";"45"
"71302";"41917";"61538";"10";"2";"5";"7";"chemistry";"4";"45"
"71384";"42031";"61786";"10";"1";"0";"1";"chemistry";"4";"45"
"71453";"42130";"53584";"10";"2";"3";"5";"chemistry";"4";"45"
"71521";"42225";"60802";"10";"0";"3";"3";"chemistry";"4";"45"
"71600";"42326";"61896";"10";"1";"3";"4";"chemistry";"3";"45"
"70660";"40947";"61403";"10";"1";"1";"2";"chemistry";"3";"45"
"70730";"41076";"55125";"10";"0";"2";"2";"chemistry";"3";"45"
"70792";"41165";"61489";"10";"1";"5";"6";"chemistry";"3";"45"
"70867";"41275";"61489";"10";"2";"6";"8";"chemistry";"3";"45"
"70930";"41359";"60890";"10";"1";"2";"3";"chemistry";"4";"45"
"70990";"41445";"60566";"10";"1";"1";"2";"chemistry";"4";"45"
"71058";"41556";"60067";"10";"1";"4";"5";"chemistry";"4";"45"
"71124";"41660";"61665";"10";"0";"3";"3";"chemistry";"1";"45"
"71189";"41753";"60790";"10";"0";"0";"0";"chemistry";"3";"45"
"71245";"41830";"59286";"10";"1";"12";"13";"chemistry";"4";"45"
"71318";"41937";"61703";"10";"3";"4";"7";"chemistry";"3";"45"
"71389";"42038";"52071";"10";"1";"0";"1";"chemistry";"4";"45"
"71461";"42144";"61819";"10";"2";"0";"2";"chemistry";"3";"45"
"71532";"42237";"57852";"10";"1";"1";"2";"chemistry";"4";"45"
"71606";"42335";"59504";"10";"1";"1";"2";"chemistry";"4";"45"
"70601";"40860";"59230";"10";"1";"1";"2";"chemistry";"4";"45"
"70669";"40963";"52893";"10";"1";"9";"10";"chemistry";"4";"45"
"70740";"41091";"61458";"10";"1";"0";"1";"chemistry";"3";"45"
"70800";"41174";"61464";"10";"0";"4";"4";"chemistry";"3";"45"
"70878";"41290";"61536";"10";"3";"1";"4";"chemistry";"3";"45"
"70938";"41371";"52444";"10";"1";"4";"5";"chemistry";"3";"45"
"71002";"41472";"61600";"10";"1";"7";"8";"chemistry";"3";"45"
"71065";"41565";"60890";"10";"1";"2";"3";"chemistry";"4";"45"
"71133";"41673";"61669";"10";"1";"2";"3";"chemistry";"3";"45"
"71192";"41756";"61700";"10";"1";"4";"5";"chemistry";"3";"45"
"71250";"41838";"57278";"10";"1";"2";"3";"chemistry";"1";"45"
"71327";"41946";"61758";"10";"1";"0";"1";"chemistry";"3";"45"
"71404";"42054";"61794";"10";"1";"0";"1";"chemistry";"3";"45"
"71470";"42157";"59230";"10";"1";"0";"1";"chemistry";"4";"45"
"71538";"42249";"61144";"10";"0";"4";"4";"chemistry";"4";"45"
"71613";"42345";"61908";"10";"1";"0";"1";"chemistry";"4";"45"
"70604";"40866";"61375";"10";"0";"7";"7";"chemistry";"4";"45"
"70678";"40976";"61410";"10";"1";"2";"3";"chemistry";"4";"45"
"70747";"41100";"61462";"10";"1";"1";"2";"chemistry";"3";"45"
"70750";"41106";"61464";"10";"1";"2";"3";"chemistry";"3";"45"
"70807";"41182";"61179";"10";"1";"0";"1";"chemistry";"3";"45"
"70884";"41301";"61541";"10";"1";"4";"5";"chemistry";"3";"45"
"70942";"41380";"61568";"10";"1";"0";"1";"chemistry";"3";"45"
"71007";"41479";"61603";"10";"1";"3";"4";"chemistry";"3";"45"
"71072";"41574";"61303";"10";"1";"0";"1";"chemistry";"3";"45"
"71139";"41680";"54718";"10";"1";"0";"1";"chemistry";"4";"45"
"71198";"41765";"53803";"10";"0";"0";"0";"chemistry";"4";"45"
"71259";"41850";"59727";"10";"1";"3";"4";"chemistry";"3";"45"
"71332";"41951";"56062";"10";"1";"1";"2";"chemistry";"4";"45"
"71411";"42064";"61796";"10";"0";"1";"1";"chemistry";"3";"45"
"71473";"42162";"61837";"10";"1";"3";"4";"chemistry";"3";"45"
"71545";"42259";"60826";"10";"2";"0";"2";"chemistry";"4";"45"
"71618";"42350";"50992";"10";"0";"8";"8";"chemistry";"4";"45"
"70609";"40873";"60777";"10";"2";"0";"2";"chemistry";"4";"45"
"70685";"40985";"60300";"10";"0";"2";"2";"chemistry";"3";"45"
"70756";"41118";"61472";"10";"0";"2";"2";"chemistry";"3";"45"
"70812";"41197";"58438";"10";"2";"0";"2";"chemistry";"4";"45"
"70887";"41305";"60683";"10";"1";"2";"3";"chemistry";"4";"45"
"70948";"41390";"57363";"10";"1";"1";"2";"chemistry";"4";"45"
"71015";"41490";"61372";"10";"0";"4";"4";"chemistry";"3";"45"
"71079";"41581";"61635";"10";"2";"1";"3";"chemistry";"3";"45"
"71143";"41688";"61675";"10";"1";"1";"2";"chemistry";"3";"45"
"71201";"41773";"61556";"10";"1";"2";"3";"chemistry";"3";"45"
"71265";"41862";"61731";"10";"4";"1";"5";"chemistry";"3";"45"
"71337";"41957";"61710";"10";"1";"0";"1";"chemistry";"2";"45"
"71417";"42075";"61802";"10";"1";"4";"5";"chemistry";"3";"45"
"71479";"42168";"57147";"10";"1";"1";"2";"chemistry";"3";"45"
"71552";"42268";"53888";"10";"2";"1";"3";"chemistry";"4";"45"
"71622";"42354";"60890";"10";"2";"1";"3";"chemistry";"4";"45"
"70618";"40885";"60556";"10";"1";"3";"4";"chemistry";"3";"45"
"70691";"40996";"61416";"10";"1";"2";"3";"chemistry";"3";"45"
"70762";"41124";"54453";"10";"0";"10";"10";"chemistry";"4";"45"
"70816";"41203";"61507";"10";"2";"3";"5";"chemistry";"3";"45"
"70890";"41309";"57492";"10";"1";"2";"3";"chemistry";"4";"45"
"70952";"41397";"61577";"10";"0";"4";"4";"chemistry";"3";"45"
"71019";"41495";"61238";"10";"2";"7";"9";"chemistry";"4";"45"
"71082";"41590";"54943";"10";"1";"1";"2";"chemistry";"3";"45"
"71148";"41694";"61678";"10";"1";"2";"3";"chemistry";"3";"45"
"71208";"41783";"61709";"10";"1";"2";"3";"chemistry";"3";"45"
"71270";"41867";"61629";"10";"1";"0";"1";"chemistry";"3";"45"
"71344";"41965";"61766";"10";"1";"1";"2";"chemistry";"3";"45"
"71423";"42085";"61806";"10";"1";"3";"4";"chemistry";"4";"45"
"71483";"42172";"54453";"10";"1";"2";"3";"chemistry";"4";"45"
"71558";"42279";"61870";"10";"3";"1";"4";"chemistry";"3";"45"
"70622";"40892";"61210";"10";"1";"1";"2";"chemistry";"4";"45"
"70703";"41028";"61339";"10";"1";"0";"1";"chemistry";"4";"45"
"70767";"41129";"60556";"10";"2";"2";"4";"chemistry";"3";"45"
"70821";"41210";"61506";"10";"2";"3";"5";"chemistry";"3";"45"
"70897";"41318";"57492";"10";"0";"4";"4";"chemistry";"4";"45"
"70959";"41406";"61581";"10";"1";"2";"3";"chemistry";"3";"45"
"71028";"41508";"61348";"10";"1";"0";"1";"chemistry";"2";"45"
"71091";"41604";"61647";"10";"1";"4";"5";"chemistry";"4";"45"
"71154";"41702";"60683";"10";"1";"1";"2";"chemistry";"4";"45"
"71212";"41787";"60905";"10";"1";"1";"2";"chemistry";"4";"45"
"71277";"41879";"61737";"10";"2";"0";"2";"chemistry";"4";"45"
"71351";"41977";"51035";"10";"1";"1";"2";"chemistry";"4";"45"
"71426";"42091";"60104";"10";"1";"5";"6";"chemistry";"4";"45"
"71488";"42178";"52438";"10";"1";"0";"1";"chemistry";"3";"45"
"71567";"42290";"61875";"10";"1";"0";"1";"chemistry";"3";"45"
"70627";"40903";"54911";"10";"1";"3";"4";"chemistry";"4";"45"
"70708";"41037";"61433";"10";"1";"6";"7";"chemistry";"3";"45"
"70770";"41135";"58057";"10";"0";"0";"0";"chemistry";"4";"45"
"70833";"41226";"57413";"10";"0";"4";"4";"chemistry";"4";"45"
"70901";"41324";"60783";"10";"1";"5";"6";"chemistry";"3";"45"
"70964";"41411";"61583";"10";"1";"6";"7";"chemistry";"4";"45"
"71033";"41518";"61612";"10";"1";"0";"1";"chemistry";"3";"45"
"71099";"41623";"53786";"10";"2";"0";"2";"chemistry";"4";"45"
"71164";"41717";"60512";"10";"0";"3";"3";"chemistry";"4";"45"
"71217";"41793";"59164";"10";"0";"1";"1";"chemistry";"4";"45"
"71282";"41886";"61690";"10";"2";"2";"4";"chemistry";"3";"45"
"71356";"41983";"60389";"10";"1";"0";"1";"chemistry";"4";"45"
"71431";"42100";"57344";"10";"1";"7";"8";"chemistry";"4";"45"
"71497";"42195";"61698";"10";"1";"10";"11";"chemistry";"4";"45"
"71573";"42297";"58622";"10";"1";"0";"1";"chemistry";"3";"45"
"70631";"40908";"61390";"10";"1";"3";"4";"chemistry";"1";"45"
"70714";"41052";"61442";"10";"0";"4";"4";"chemistry";"1";"45"
"70773";"41140";"61088";"10";"2";"7";"9";"chemistry";"3";"45"
"70838";"41237";"61297";"10";"1";"0";"1";"chemistry";"3";"45"
"70908";"41331";"61303";"10";"1";"0";"1";"chemistry";"3";"45"
"70968";"41415";"61238";"10";"1";"0";"1";"chemistry";"4";"45"
"71039";"41528";"58155";"10";"1";"0";"1";"chemistry";"4";"45"
"71108";"41638";"61653";"10";"0";"10";"10";"chemistry";"4";"45"
"71167";"41721";"61688";"10";"2";"0";"2";"chemistry";"3";"45"
"71226";"41809";"58782";"10";"1";"0";"1";"chemistry";"4";"45"
"71288";"41893";"61742";"10";"2";"4";"6";"chemistry";"3";"45"
"71364";"41993";"61776";"10";"1";"1";"2";"chemistry";"3";"45"
"71435";"42105";"61809";"10";"2";"2";"4";"chemistry";"3";"45"
"71502";"42203";"61847";"10";"1";"2";"3";"chemistry";"3";"45"
"71581";"42307";"61881";"10";"1";"1";"2";"chemistry";"4";"45"
"70636";"40914";"60751";"10";"2";"0";"2";"chemistry";"3";"45"
"70718";"41057";"60556";"10";"0";"6";"6";"chemistry";"3";"45"
"70776";"41146";"60777";"10";"2";"0";"2";"chemistry";"4";"45"
"70844";"41246";"57329";"10";"1";"1";"2";"chemistry";"3";"45"
"70916";"41340";"53409";"10";"1";"0";"1";"chemistry";"4";"45"
"70975";"41424";"54328";"10";"1";"2";"3";"chemistry";"4";"45"
"71045";"41534";"61619";"10";"1";"3";"4";"chemistry";"3";"45"
"71112";"41645";"61488";"10";"1";"7";"8";"chemistry";"4";"45"
"71172";"41729";"57492";"10";"1";"2";"3";"chemistry";"4";"45"
"71230";"41813";"60802";"10";"0";"4";"4";"chemistry";"4";"45"
"71293";"41901";"57908";"10";"1";"2";"3";"chemistry";"4";"45"
"71373";"42008";"61695";"10";"2";"3";"5";"chemistry";"4";"45"
"71440";"42111";"61811";"10";"1";"2";"3";"chemistry";"4";"45"
"71512";"42214";"61855";"10";"0";"1";"1";"chemistry";"3";"45"
"71588";"42314";"54228";"10";"1";"1";"2";"chemistry";"4";"45"
"70644";"40922";"61395";"10";"1";"3";"4";"chemistry";"1";"45"
"70721";"41063";"61441";"10";"0";"10";"10";"chemistry";"3";"45"
"70785";"41158";"51722";"10";"1";"0";"1";"chemistry";"4";"45"
"70856";"41261";"61524";"10";"2";"7";"9";"chemistry";"3";"45"
"70919";"41345";"57297";"10";"4";"3";"7";"chemistry";"4";"45"
"70981";"41432";"61589";"10";"0";"4";"4";"chemistry";"3";"45"
"71049";"41544";"60266";"10";"1";"0";"1";"chemistry";"3";"45"
"71117";"41651";"61662";"10";"1";"1";"2";"chemistry";"3";"45"
"71178";"41739";"56181";"10";"2";"0";"2";"chemistry";"3";"45"
"71233";"41816";"60802";"10";"0";"0";"0";"chemistry";"4";"45"
"71298";"41909";"61636";"10";"1";"1";"2";"chemistry";"3";"45"
"71382";"42028";"61648";"10";"1";"4";"5";"chemistry";"3";"45"
"71451";"42123";"61816";"10";"1";"1";"2";"chemistry";"3";"45"
"71517";"42220";"60565";"10";"1";"4";"5";"chemistry";"4";"45"
"71596";"42322";"61887";"10";"1";"1";"2";"chemistry";"3";"45"
"70657";"40942";"60777";"10";"1";"0";"1";"chemistry";"4";"45"
"70725";"41069";"61452";"10";"1";"2";"3";"chemistry";"1";"45"
"70790";"41163";"53786";"10";"1";"11";"12";"chemistry";"4";"45"
"70865";"41273";"57344";"10";"1";"19";"20";"chemistry";"4";"45"
"70926";"41355";"56181";"10";"1";"1";"2";"chemistry";"3";"45"
"70986";"41437";"61593";"10";"0";"0";"0";"chemistry";"3";"45"
"71055";"41553";"61627";"10";"1";"2";"3";"chemistry";"3";"45"
"71121";"41657";"59821";"10";"0";"0";"0";"chemistry";"4";"45"
"71187";"41750";"61699";"10";"0";"3";"3";"chemistry";"1";"45"
"71239";"41823";"61719";"10";"1";"2";"3";"chemistry";"3";"45"
"71308";"41926";"61752";"10";"1";"0";"1";"chemistry";"3";"45"
"71385";"42032";"61473";"10";"1";"3";"4";"chemistry";"3";"45"
"71455";"42133";"61824";"10";"1";"4";"5";"chemistry";"3";"45"
"71523";"42228";"61859";"10";"1";"0";"1";"chemistry";"4";"45"
"71602";"42328";"61897";"10";"0";"1";"1";"chemistry";"3";"45"
"70663";"40950";"61404";"10";"1";"3";"4";"chemistry";"3";"45"
"70731";"41077";"61453";"10";"1";"1";"2";"chemistry";"3";"45"
"70794";"41168";"61464";"10";"1";"0";"1";"chemistry";"3";"45"
"70870";"41280";"61531";"10";"2";"2";"4";"chemistry";"3";"45"
"70935";"41364";"60890";"10";"1";"2";"3";"chemistry";"4";"45"
"70991";"41450";"61595";"10";"0";"12";"12";"chemistry";"1";"45"
"71061";"41559";"61630";"10";"1";"5";"6";"chemistry";"1";"45"
"71126";"41664";"61667";"10";"1";"2";"3";"chemistry";"3";"45"
"71190";"41754";"60296";"10";"0";"1";"1";"chemistry";"4";"45"
"71247";"41834";"59230";"10";"1";"7";"8";"chemistry";"4";"45"
"71319";"41938";"61573";"10";"2";"0";"2";"chemistry";"3";"45"
"71394";"42043";"60067";"10";"1";"4";"5";"chemistry";"4";"45"
"71462";"42145";"61829";"10";"0";"4";"4";"chemistry";"3";"45"
"71534";"42245";"61864";"10";"1";"2";"3";"chemistry";"3";"45"
"71608";"42338";"61904";"10";"1";"2";"3";"chemistry";"3";"45"
"70602";"40864";"60672";"10";"1";"3";"4";"chemistry";"3";"45"
"70671";"40967";"58000";"10";"2";"3";"5";"chemistry";"4";"45"
"70743";"41095";"61339";"10";"1";"1";"2";"chemistry";"4";"45"
"70802";"41176";"61495";"10";"0";"1";"1";"chemistry";"3";"45"
"70882";"41298";"61538";"10";"1";"6";"7";"chemistry";"4";"45"
"70939";"41373";"61301";"10";"0";"10";"10";"chemistry";"4";"45"
"71004";"41474";"61601";"10";"1";"0";"1";"chemistry";"1";"45"
"71069";"41571";"61303";"10";"1";"0";"1";"chemistry";"3";"45"
"71135";"41675";"61671";"10";"2";"3";"5";"chemistry";"3";"45"
"71193";"41757";"56085";"10";"1";"2";"3";"chemistry";"4";"45"
"71252";"41841";"50287";"10";"1";"0";"1";"chemistry";"4";"45"
"71330";"41949";"57535";"10";"1";"3";"4";"chemistry";"4";"45"
"71407";"42058";"57852";"10";"1";"0";"1";"chemistry";"4";"45"
"71471";"42159";"61834";"10";"0";"5";"5";"chemistry";"1";"45"
"71542";"42253";"56068";"10";"1";"0";"1";"chemistry";"4";"45"
"71615";"42347";"60892";"10";"0";"4";"4";"chemistry";"3";"45"
"70605";"40868";"56062";"10";"1";"1";"2";"chemistry";"4";"45"
"70679";"40977";"59230";"10";"1";"1";"2";"chemistry";"4";"45"
"70748";"41101";"56243";"10";"0";"2";"2";"chemistry";"3";"45"
"70754";"41116";"61469";"10";"1";"1";"2";"chemistry";"3";"45"
"70808";"41186";"60802";"10";"2";"2";"4";"chemistry";"4";"45"
"70885";"41303";"55349";"10";"0";"2";"2";"chemistry";"3";"45"
"70945";"41384";"61572";"10";"1";"3";"4";"chemistry";"3";"45"
"71008";"41480";"61605";"10";"2";"0";"2";"chemistry";"4";"45"
"71073";"41575";"61633";"10";"1";"0";"1";"chemistry";"1";"45"
"71140";"41681";"61673";"10";"0";"2";"2";"chemistry";"1";"45"
"71199";"41766";"60067";"10";"1";"0";"1";"chemistry";"4";"45"
"71261";"41858";"61729";"10";"2";"2";"4";"chemistry";"3";"45"
"71333";"41952";"53584";"10";"3";"9";"12";"chemistry";"4";"45"
"71413";"42066";"61682";"10";"3";"0";"3";"chemistry";"4";"45"
"71477";"42166";"61815";"10";"1";"6";"7";"chemistry";"3";"45"
"71548";"42263";"61866";"10";"1";"5";"6";"chemistry";"3";"45"
"71619";"42351";"57729";"10";"0";"14";"14";"chemistry";"4";"45"
"70611";"40875";"61379";"10";"0";"2";"2";"chemistry";"3";"45"
"70689";"40992";"61413";"10";"1";"0";"1";"chemistry";"3";"45"
"70757";"41119";"61319";"10";"2";"1";"3";"chemistry";"4";"45"
"70814";"41200";"60566";"10";"2";"3";"5";"chemistry";"4";"45"
"70888";"41306";"58670";"10";"0";"0";"0";"chemistry";"4";"45"
"70949";"41391";"61575";"10";"1";"3";"4";"chemistry";"2";"45"
"71016";"41492";"54540";"10";"2";"3";"5";"chemistry";"4";"45"
"71080";"41583";"59441";"10";"2";"2";"4";"chemistry";"4";"45"
"71145";"41690";"58126";"10";"2";"6";"8";"chemistry";"4";"45"
"71202";"41775";"61706";"10";"1";"3";"4";"chemistry";"3";"45"
"71266";"41863";"61732";"10";"1";"5";"6";"chemistry";"3";"45"
"71341";"41962";"55629";"10";"1";"1";"2";"chemistry";"4";"45"
"71419";"42077";"61803";"10";"0";"2";"2";"chemistry";"4";"45"
"71480";"42169";"61815";"10";"0";"3";"3";"chemistry";"3";"45"
"71554";"42271";"61870";"10";"0";"0";"0";"chemistry";"3";"45"
"71626";"42360";"61035";"10";"0";"4";"4";"chemistry";"3";"45"
"70619";"40886";"60843";"10";"1";"6";"7";"chemistry";"3";"45"
"70697";"41009";"61422";"10";"1";"1";"2";"chemistry";"1";"45"
"70763";"41125";"61474";"10";"1";"3";"4";"chemistry";"4";"45"
"70819";"41208";"61489";"10";"2";"0";"2";"chemistry";"3";"45"
"70894";"41314";"61276";"10";"1";"2";"3";"chemistry";"4";"45"
"70954";"41400";"61578";"10";"1";"1";"2";"chemistry";"3";"45"
"71021";"41497";"61238";"10";"1";"0";"1";"chemistry";"4";"45"
"71083";"41591";"61637";"10";"2";"1";"3";"chemistry";"3";"45"
"71150";"41696";"61679";"10";"2";"0";"2";"chemistry";"1";"45"
"71210";"41785";"61710";"10";"0";"3";"3";"chemistry";"2";"45"
"71271";"41868";"60870";"10";"1";"0";"1";"chemistry";"3";"45"
"71347";"41971";"61768";"10";"2";"1";"3";"chemistry";"3";"45"
"71424";"42086";"61472";"10";"1";"2";"3";"chemistry";"3";"45"
"71484";"42173";"61838";"10";"1";"1";"2";"chemistry";"3";"45"
"71560";"42282";"61737";"10";"2";"2";"4";"chemistry";"4";"45"
"70623";"40895";"61385";"10";"2";"1";"3";"chemistry";"2";"45"
"70706";"41034";"59164";"10";"0";"5";"5";"chemistry";"4";"45"
"70768";"41130";"61035";"10";"0";"6";"6";"chemistry";"3";"45"
"70822";"41212";"61514";"10";"1";"0";"1";"chemistry";"4";"45"
"70898";"41320";"54453";"10";"0";"5";"5";"chemistry";"4";"45"
"70960";"41407";"50365";"10";"0";"3";"3";"chemistry";"4";"45"
"71029";"41512";"60416";"10";"0";"2";"2";"chemistry";"3";"45"
"71096";"41611";"54969";"10";"1";"1";"2";"chemistry";"4";"45"
"71156";"41704";"61683";"10";"1";"3";"4";"chemistry";"4";"45"
"71213";"41788";"61711";"10";"0";"0";"0";"chemistry";"3";"45"
"71279";"41881";"60530";"10";"1";"7";"8";"chemistry";"3";"45"
"71353";"41979";"57646";"10";"1";"4";"5";"chemistry";"4";"45"
"71429";"42097";"57315";"10";"0";"2";"2";"chemistry";"4";"45"
"71494";"42185";"61722";"10";"1";"1";"2";"chemistry";"3";"45"
"71571";"42295";"61877";"10";"0";"0";"0";"chemistry";"4";"45"
"70629";"40905";"61388";"10";"5";"15";"20";"chemistry";"4";"45"
"70709";"41038";"59504";"10";"2";"0";"2";"chemistry";"4";"45"
"70771";"41136";"61479";"10";"1";"0";"1";"chemistry";"3";"45"
"70836";"41234";"61519";"10";"1";"0";"1";"chemistry";"3";"45"
"70903";"41326";"54269";"10";"1";"2";"3";"chemistry";"4";"45"
"70966";"41413";"54269";"10";"1";"0";"1";"chemistry";"4";"45"
"71036";"41523";"61614";"10";"1";"8";"9";"chemistry";"3";"45"
"71100";"41624";"54072";"10";"1";"5";"6";"chemistry";"4";"45"
"71165";"41718";"60798";"10";"0";"1";"1";"chemistry";"3";"45"
"71223";"41805";"60357";"10";"0";"3";"3";"chemistry";"3";"45"
"71283";"41888";"61369";"10";"1";"5";"6";"chemistry";"4";"45"
"71358";"41986";"61278";"10";"2";"0";"2";"chemistry";"3";"45"
"71432";"42101";"53584";"10";"2";"0";"2";"chemistry";"4";"45"
"71498";"42196";"58508";"10";"2";"4";"6";"chemistry";"4";"45"
"71575";"42300";"54526";"10";"2";"3";"5";"chemistry";"4";"45"
"70632";"40909";"64918";"10";"1";"4";"5";"chemistry";"4";"45"
"70716";"41055";"55638";"10";"0";"2";"2";"chemistry";"4";"45"
"70774";"41141";"58057";"10";"1";"2";"3";"chemistry";"4";"45"
"70839";"41239";"60683";"10";"1";"5";"6";"chemistry";"4";"45"
"70912";"41335";"61202";"10";"1";"1";"2";"chemistry";"3";"45"
"70970";"41418";"50565";"10";"0";"3";"3";"chemistry";"4";"45"
"71041";"41530";"59244";"10";"1";"0";"1";"chemistry";"4";"45"
"71109";"41641";"61654";"10";"1";"3";"4";"chemistry";"3";"45"
"71169";"41723";"61070";"10";"1";"1";"2";"chemistry";"3";"45"
"71228";"41811";"59504";"10";"2";"1";"3";"chemistry";"4";"45"
"71290";"41897";"59478";"10";"1";"0";"1";"chemistry";"3";"45"
"71367";"41997";"61682";"10";"1";"2";"3";"chemistry";"4";"45"
"71436";"42107";"57852";"10";"0";"4";"4";"chemistry";"4";"45"
"71507";"42209";"61852";"10";"0";"3";"3";"chemistry";"3";"45"
"71582";"42308";"60890";"10";"0";"0";"0";"chemistry";"4";"45"
"70640";"40918";"61372";"10";"0";"3";"3";"chemistry";"3";"45"
"70719";"41059";"61445";"10";"2";"6";"8";"chemistry";"3";"45"
"70779";"41150";"61486";"10";"1";"3";"4";"chemistry";"3";"45"
"70846";"41248";"61521";"10";"2";"4";"6";"chemistry";"3";"45"
"70917";"41342";"60890";"10";"0";"1";"1";"chemistry";"4";"45"
"70976";"41425";"61588";"10";"0";"2";"2";"chemistry";"2";"45"
"71047";"41539";"59197";"10";"1";"0";"1";"chemistry";"4";"45"
"71114";"41647";"61659";"10";"1";"0";"1";"chemistry";"3";"45"
"71173";"41731";"61375";"10";"1";"4";"5";"chemistry";"4";"45"
"71231";"41814";"61718";"10";"1";"5";"6";"chemistry";"3";"45"
"71294";"41903";"61747";"10";"1";"0";"1";"chemistry";"3";"45"
"71378";"42016";"60776";"10";"0";"6";"6";"chemistry";"3";"45"
"71449";"42121";"61814";"10";"2";"8";"10";"chemistry";"4";"45"
"71514";"42216";"61856";"10";"1";"5";"6";"chemistry";"3";"45"
"71593";"42319";"61884";"10";"2";"8";"10";"chemistry";"3";"45"
"70653";"40938";"60777";"10";"1";"1";"2";"chemistry";"4";"45"
"70722";"41064";"61448";"10";"0";"1";"1";"chemistry";"3";"45"
"72390";"43405";"62233";"10";"3";"6";"9";"chemistry";"3";"46"
"72453";"43494";"61039";"10";"1";"1";"2";"chemistry";"4";"46"
"72519";"43592";"56142";"10";"1";"0";"1";"chemistry";"4";"46"
"72574";"43671";"62336";"10";"2";"0";"2";"chemistry";"1";"46"
"72628";"43756";"58589";"10";"0";"5";"5";"chemistry";"4";"46"
"71665";"42421";"61930";"10";"1";"2";"3";"chemistry";"4";"46"
"71735";"42530";"61959";"10";"0";"8";"8";"chemistry";"3";"46"
"71803";"42607";"57363";"10";"1";"19";"20";"chemistry";"4";"46"
"71883";"42705";"60898";"10";"1";"3";"4";"chemistry";"4";"46"
"71956";"42787";"62046";"10";"1";"0";"1";"chemistry";"3";"46"
"72026";"42872";"62023";"10";"1";"0";"1";"chemistry";"4";"46"
"72110";"42991";"62037";"10";"2";"3";"5";"chemistry";"4";"46"
"72182";"43098";"61876";"10";"1";"0";"1";"chemistry";"4";"46"
"72247";"43205";"62166";"10";"1";"2";"3";"chemistry";"3";"46"
"72323";"43315";"60802";"10";"1";"0";"1";"chemistry";"4";"46"
"72399";"43423";"62237";"10";"1";"3";"4";"chemistry";"3";"46"
"72457";"43500";"62267";"10";"1";"2";"3";"chemistry";"3";"46"
"72525";"43599";"60064";"10";"2";"4";"6";"chemistry";"4";"46"
"72579";"43677";"57278";"10";"2";"1";"3";"chemistry";"1";"46"
"72638";"43770";"62270";"10";"1";"0";"1";"chemistry";"3";"46"
