"totalPost";"userId";"profile_1";"profile_2"
"3";"39629";"1";"1"
"1";"39638";"1";"1"
"1";"39711";"1";"4"
"1";"39722";"4";"4"
"2";"39725";"1";"1"
"1";"39743";"1";"1"
"1";"39750";"1";"4"
"1";"39751";"1";"4"
"2";"39754";"4";"4"
"1";"39803";"4";"4"
"1";"39836";"4";"4"
"1";"39840";"4";"4"
"1";"39880";"1";"1"
"1";"39927";"4";"4"
"1";"39952";"4";"4"
"1";"39998";"1";"1"
"1";"40126";"4";"4"
"1";"40143";"4";"4"
"2";"40264";"4";"4"
"3";"40284";"4";"4"
"1";"40323";"4";"4"
"1";"40324";"4";"4"
"1";"40327";"1";"1"
"1";"40353";"1";"1"
"1";"40458";"1";"1"
"1";"40485";"1";"1"
"1";"40504";"1";"1"
"1";"40526";"1";"4"
"1";"40550";"1";"4"
"1";"40611";"1";"4"
"1";"40630";"1";"1"
"1";"40631";"1";"1"
"1";"40646";"4";"4"
"1";"40666";"4";"4"
"1";"40667";"1";"1"
"1";"40685";"4";"4"
"3";"40703";"4";"4"
"1";"40734";"1";"4"
"1";"40757";"1";"1"
"1";"40818";"1";"1"
"1";"40868";"1";"1"
"1";"40870";"4";"4"
"30";"40886";"4";"4"
"1";"40906";"4";"4"
"1";"40982";"1";"1"
"1";"40986";"1";"1"
"1";"41001";"1";"1"
"1";"41019";"1";"1"
"1";"41055";"1";"1"
"1";"41091";"1";"1"
"1";"41107";"1";"1"
"1";"41112";"1";"1"
"1";"41140";"4";"4"
"1";"41141";"1";"4"
"1";"41159";"4";"4"
"1";"41208";"1";"1"
"1";"41214";"1";"1"
"1";"41255";"1";"1"
"1";"41256";"1";"4"
"1";"41272";"1";"1"
"1";"41280";"4";"4"
"1";"41284";"1";"1"
"2";"41298";"4";"4"
"1";"41323";"1";"1"
"1";"41355";"4";"4"
"1";"41361";"1";"1"
"1";"41376";"4";"4"
"1";"41388";"1";"1"
"1";"41407";"1";"1"
"1";"41460";"4";"4"
"2";"41467";"4";"4"
"1";"41474";"4";"4"
"1";"41512";"1";"1"
"3";"41513";"1";"4"
"6";"41522";"4";"4"
"1";"41526";"4";"4"
"1";"41543";"1";"1"
"1";"41591";"1";"4"
"1";"41597";"1";"1"
"1";"41643";"1";"1"
"2";"41670";"4";"4"
"1";"41721";"4";"4"
"1";"41768";"1";"1"
"1";"41775";"4";"4"
"2";"41802";"4";"4"
"1";"41858";"1";"1"
"1";"41867";"1";"1"
"29";"41973";"4";"4"
"1";"41985";"1";"1"
"1";"41988";"1";"1"
"1";"41994";"4";"4"
"1";"42035";"1";"1"
"1";"42038";"1";"1"
"1";"42091";"1";"1"
