"period";"graph_context_id";"user_id";"reputation";"id_community";"profile";"id";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"strongly_component";"weakly_component";"interactions";"id_graph_analysis_context";"id_user";"id_community"
"63";"134";"64148";"11";"10";"1";"495498";"0";"0,3035231909879878";"7";"0,3201986456388942";"0,000015552246910179046";"1";"11";"12";"0,0001927139082221773";"36";"0,3636363744735718";"7339";"0";"19";"134";"64148";"10"
"63";"134";"64161";"11";"10";"1";"495502";"77,9002121735344";"0,2942094410076353";"7";"0,3089532649581818";"0,00003589344040225376";"2";"4";"6";"0,011009928732241415";"20";"0,699999988079071";"1043";"0";"12";"134";"64161";"10"
"63";"134";"57161";"11";"10";"1";"490721";"0";"0,30085470085470084";"7";"0,3161764971139876";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,8333333134651184";"4578";"0";"8";"134";"57161";"10"
"63";"134";"56298";"11";"10";"1";"489965";"0";"0,2787369977295528";"7";"0,29056278696361737";"0,000020797339800924663";"1";"1";"2";"0,0015687436713892292";"18";"0,5";"1043";"0";"2";"134";"56298";"10"
"63";"134";"59018";"11";"10";"1";"492208";"4080,174627567758";"0,2925531914893617";"7";"0,30613681457430775";"0,000022163978605840573";"1";"3";"4";"0,0001857527576717709";"21";"0,1666666716337204";"4418";"0";"4";"134";"59018";"10"
"63";"134";"59028";"11";"10";"1";"492218";"0";"0,27068594278683483";"8";"0,28167455808080627";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5434";"0";"1";"134";"59028";"10"
"63";"134";"66533";"11";"10";"1";"484570";"0";"0";"0";"0";"0,00002807313526428473";"1";"0";"1";"0,0029604059295465462";"16";"0";"895";"0";"1";"134";"66533";"10"
"63";"134";"66537";"11";"10";"1";"484572";"21,2446906627853";"0,25727374628393196";"8";"0,26690818968239133";"0,000030566467252999156";"2";"3";"5";"0,0005582036224107412";"7";"0,05000000074505806";"1043";"0";"6";"134";"66537";"10"
"63";"134";"58107";"11";"10";"1";"491512";"0";"0,2898073439815577";"7";"0,30346365440114803";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"18";"0,550000011920929";"5036";"0";"6";"134";"58107";"10"
"63";"134";"65474";"11";"10";"1";"496074";"0";"0,29044501897794156";"7";"0,30484938672437967";"0,000015552246910179046";"0";"7";"7";"0";"7";"0,1190476194024086";"7651";"0";"7";"134";"65474";"10"
"63";"134";"57265";"11";"10";"1";"490802";"0";"0,2597019330087059";"8";"0,26968456890332093";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"4622";"0";"2";"134";"57265";"10"
"63";"134";"66620";"11";"10";"1";"484638";"2,3362353372434015";"0,23037311804494873";"8";"0,23703014640219314";"0,00001763384685205809";"1";"1";"2";"0,00048620774772384183";"7";"0";"1043";"0";"2";"134";"66620";"10"
"63";"134";"57274";"11";"10";"1";"490811";"16,66143972471989";"0,27070406645813033";"8";"0,281690029677336";"0,000023469252062121696";"1";"1";"2";"0,000354320752366433";"18";"0";"1043";"0";"2";"134";"57274";"10"
"63";"134";"65486";"11";"10";"1";"496082";"0";"0,22887858164636526";"8";"0,23603873556999214";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"7654";"0";"2";"134";"65486";"10"
"63";"134";"58128";"11";"10";"1";"491535";"0";"0,25891062411138893";"7";"0,2689863030991607";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"5046";"0";"2";"134";"58128";"10"
"63";"134";"65503";"11";"10";"1";"496090";"0";"0,27873092963099827";"7";"0,29055510461760153";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"17";"0,5";"7661";"0";"4";"134";"65503";"10"
"63";"134";"58146";"11";"10";"1";"491551";"0";"0,2759539989545217";"7";"0,2873993090321903";"0,0000322891474510345";"1";"1";"2";"0,005254601818626789";"7";"0";"1043";"0";"2";"134";"58146";"10"
"63";"134";"58166";"11";"10";"1";"491564";"0";"0,29290351217888255";"7";"0,30722449237318766";"0,00003691751308870557";"2";"3";"5";"0,012867232802692684";"18";"0,8333333134651184";"1043";"0";"6";"134";"58166";"10"
"63";"134";"66680";"11";"10";"1";"484698";"0";"0,23839624345313346";"8";"0,24628878066378515";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1348";"0";"1";"134";"66680";"10"
"63";"134";"65571";"11";"10";"1";"484142";"0";"0,27948337920813043";"7";"0,2933955627705579";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,5833333134651184";"1057";"0";"7";"134";"65571";"10"
"63";"134";"58225";"11";"10";"1";"491611";"0";"0,2504863582443654";"8";"0,2593936892809827";"0,000026515258520721567";"1";"1";"2";"0,0015532519474210898";"16";"0";"1043";"0";"2";"134";"58225";"10"
"63";"134";"65583";"11";"10";"1";"484146";"0";"0";"0";"0";"0,000017441313108939483";"1";"0";"1";"0,0001927139082221773";"16";"0";"1061";"0";"1";"134";"65583";"10"
"63";"134";"65589";"11";"10";"1";"484150";"0";"0";"0";"0";"0,000026740525830675468";"1";"0";"1";"0,0020822671634806145";"16";"0";"891";"0";"1";"134";"65589";"10"
"63";"134";"57406";"11";"10";"1";"490912";"0";"0,29998295551389126";"7";"0,31513347763346833";"0,000015552246910179046";"0";"5";"5";"0";"21";"0,3499999940395355";"4679";"0";"6";"134";"57406";"10"
"63";"134";"57410";"11";"10";"1";"490915";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"36";"0";"2216";"0";"1";"134";"57410";"10"
"63";"134";"57422";"11";"10";"1";"490928";"0";"0,27873092963099827";"7";"0,29055510461760153";"0,000015552246910179046";"0";"1";"1";"0";"17";"0";"4688";"0";"1";"134";"57422";"10"
"63";"134";"66815";"11";"10";"1";"484814";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"36";"0";"1411";"0";"1";"134";"66815";"10"
"63";"134";"58310";"11";"10";"1";"491677";"0";"0,21305523056440875";"9";"0,21838584262841962";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5122";"0";"1";"134";"58310";"10"
"63";"134";"57441";"11";"10";"1";"490946";"0";"0,28474356900177966";"7";"0,29791080447329854";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,5";"4700";"0";"3";"134";"57441";"10"
"63";"134";"65666";"11";"10";"1";"484188";"0";"0,2788339670468948";"7";"0,29076028138527826";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"1084";"0";"2";"134";"65666";"10"
"63";"134";"66827";"11";"10";"1";"484829";"0";"0,20882120253164557";"8";"0,2140541137841872";"0,000048439948258995836";"1";"1";"2";"0,00025530957783572545";"16";"0";"1043";"0";"2";"134";"66827";"10"
"63";"134";"66842";"11";"10";"1";"484844";"0";"0,2596636175863086";"7";"0,26994002525252525";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"7";"0,25";"1428";"0";"6";"134";"66842";"10"
"63";"134";"57460";"11";"10";"1";"490960";"0";"0,25105796205601255";"8";"0,26085091991342174";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"4712";"0";"1";"134";"57460";"10"
"63";"134";"57464";"11";"10";"1";"490962";"0";"0,2952359651084768";"7";"0,3089939574314493";"0,000015552246910179046";"0";"2";"2";"0";"17";"1";"4713";"0";"2";"134";"57464";"10"
"63";"134";"66857";"11";"10";"1";"484855";"0";"0,2557643867467545";"8";"0,26516256313131514";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"1433";"0";"2";"134";"66857";"10"
"63";"134";"65702";"11";"10";"1";"484207";"0";"1";"1";"1";"0,00010314116320550249";"1";"1";"2";"0,0001927139082221773";"0";"0";"1098";"1";"4";"134";"65702";"10"
"63";"134";"58368";"11";"10";"1";"491715";"0";"0,2618657937806874";"8";"0,27270630411255364";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"5147";"0";"2";"134";"58368";"10"
"63";"134";"65705";"11";"10";"1";"484208";"0";"0";"0";"0";"0,000019960068040620063";"1";"0";"1";"0,0001857527576717709";"36";"0";"1095";"0";"1";"134";"65705";"10"
"63";"134";"57484";"11";"10";"1";"490975";"0";"0";"0";"0";"0,0000287757103015021";"1";"0";"1";"0,0001857527576717709";"31";"0";"4694";"22";"1";"134";"57484";"10"
"63";"134";"57507";"11";"10";"1";"490993";"0";"0";"0";"0";"0,000028212417790559093";"1";"0";"1";"0,00031593044794491415";"21";"0";"540";"0";"1";"134";"57507";"10"
"63";"134";"65770";"11";"10";"1";"484232";"298,04487336074686";"0,2951965553877985";"7";"0,3098102093650412";"0,00003589344040225376";"2";"5";"7";"0,011009928732241415";"20";"0,44999998807907104";"1043";"0";"11";"134";"65770";"10"
"63";"134";"66929";"11";"10";"1";"484926";"5762,922251532224";"0,29039001045162";"7";"0,3050334208318602";"0,00003670759253373245";"2";"7";"9";"0,005970820817841014";"7";"0,4047619104385376";"1043";"0";"10";"134";"66929";"10"
"63";"134";"58449";"11";"10";"1";"491767";"0";"0,2527283170591614";"8";"0,26186124639249964";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"18";"0,5";"5173";"0";"8";"134";"58449";"10"
"63";"134";"58473";"11";"10";"1";"491789";"0";"0,27551659361302444";"7";"0,2878544372294336";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"5182";"0";"2";"134";"58473";"10"
"63";"134";"66976";"11";"10";"1";"484980";"0";"0";"0";"0";"0,000018196939588443657";"1";"0";"1";"0,0001857527576717709";"36";"0";"1505";"0";"1";"134";"66976";"10"
"63";"134";"65863";"11";"10";"1";"484271";"0";"0,28522039757994816";"7";"0,29793335137084603";"0,000015552246910179046";"0";"4";"4";"0";"36";"0,4166666567325592";"1136";"0";"4";"134";"65863";"10"
"63";"134";"57607";"11";"10";"1";"491075";"0";"0,2868473950127669";"7";"0,2996442099567039";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,3333333432674408";"4771";"0";"4";"134";"57607";"10"
"63";"134";"67013";"11";"10";"1";"485021";"0";"0,27286821705426356";"7";"0,28567144660894356";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"1526";"0";"2";"134";"67013";"10"
"63";"134";"65904";"11";"10";"1";"484291";"0";"0";"0";"0";"0,000019909188603380894";"1";"0";"1";"0,0006575148807295896";"7";"0";"402";"0";"1";"134";"65904";"10"
"63";"134";"57629";"11";"10";"1";"491098";"0";"0,2646483885519523";"7";"0,27562319624819615";"0,000015552246910179046";"0";"1";"1";"0";"22";"0";"4789";"0";"1";"134";"57629";"10"
"63";"134";"67039";"11";"10";"1";"485053";"10472";"0,25719853836784407";"8";"0,2678984114956852";"0,00004442316225483102";"1";"2";"3";"0,0057084732995412195";"21";"0";"1043";"0";"4";"134";"67039";"10"
"63";"134";"58568";"11";"10";"1";"491858";"20,38088111067266";"0,26066561327276316";"8";"0,2715715458375059";"0,000021316956981817945";"1";"3";"4";"0,000281561074702768";"17";"0";"1043";"0";"5";"134";"58568";"10"
"63";"134";"65939";"11";"10";"1";"484305";"0";"0";"0";"0";"0,00002288171599233372";"2";"0";"2";"0,00042336443944099316";"16";"0";"404";"0";"2";"134";"65939";"10"
"63";"134";"67076";"11";"10";"1";"485084";"10,142127697295251";"0,27736037408711184";"7";"0,2901081554046086";"0,00002538186455562563";"1";"2";"3";"0,0013888412785794779";"36";"0,5";"1043";"0";"3";"134";"67076";"10"
"63";"134";"58603";"11";"10";"1";"491882";"460,3238879210021";"0,2911909095923658";"7";"0,30479618253817303";"0,000025511413920180117";"1";"3";"4";"0,0003176521842793911";"18";"0";"1043";"0";"4";"134";"58603";"10"
"63";"134";"65979";"11";"10";"1";"484327";"0";"0,2933822303717286";"7";"0,30713113275612586";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"1168";"0";"2";"134";"65979";"10"
"63";"134";"67146";"11";"10";"1";"485161";"0";"0,2874557823129252";"7";"0,3009569787778733";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,0833333358168602";"1603";"0";"4";"134";"67146";"10"
"63";"134";"66035";"11";"10";"1";"484349";"0";"0";"0";"0";"0,000020326116333168753";"1";"0";"1";"0,00042898376515746036";"7";"0";"92";"0";"1";"134";"66035";"10"
"63";"134";"57723";"11";"10";"1";"491179";"0";"0,25630945447485926";"8";"0,26591712428202025";"0,000015552246910179046";"0";"3";"3";"0";"17";"0";"4844";"0";"3";"134";"57723";"10"
"63";"134";"67177";"11";"10";"1";"485191";"0";"0";"0";"0";"0,00001702152062032605";"1";"0";"1";"0,0001857527576717709";"18";"0";"1623";"0";"1";"134";"67177";"10"
"63";"134";"66066";"11";"10";"1";"484370";"0";"0,2410738745320062";"8";"0,24943610209235703";"0,000015552246910179046";"0";"1";"1";"0";"2";"0";"1194";"0";"1";"134";"66066";"10"
"63";"134";"66074";"11";"10";"1";"484376";"18,552648032524303";"0,2706901856219875";"8";"0,2816805581865234";"0,00001933422391195536";"1";"1";"2";"0,00027753630778562565";"18";"0";"1043";"0";"2";"134";"66074";"10"
"63";"134";"58718";"11";"10";"1";"491966";"0";"0,27068594278683483";"8";"0,28167455808080627";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5282";"0";"1";"134";"58718";"10"
"63";"134";"66121";"11";"10";"1";"484394";"0";"0,27011817670230726";"8";"0,28098281926406754";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1206";"0";"1";"134";"66121";"10"
"63";"134";"66141";"11";"10";"1";"484401";"0";"0,2500118376817084";"8";"0,25888302669553";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1210";"0";"1";"134";"66141";"10"
"63";"134";"57825";"11";"10";"1";"491268";"0";"0,2773837667454689";"8";"0,2896521013708477";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"16";"0,4166666567325592";"4902";"0";"7";"134";"57825";"10"
"63";"134";"57840";"11";"10";"1";"491281";"0";"0,26611561917242077";"8";"0,27707995129870167";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"4911";"0";"1";"134";"57840";"10"
"63";"134";"65134";"11";"10";"1";"495912";"0";"0,27873092963099827";"7";"0,29055510461760153";"0,000015552246910179046";"0";"1";"1";"0";"17";"0";"7565";"0";"1";"134";"65134";"10"
"63";"134";"57867";"11";"10";"1";"491306";"0";"0,2965292598000674";"7";"0,3111056998556913";"0,000015552246910179046";"0";"3";"3";"0";"18";"0,3333333432674408";"4927";"0";"3";"134";"57867";"10"
"63";"134";"66208";"11";"10";"1";"484441";"33,79318280147717";"0,2627413896078041";"8";"0,2736861689172726";"0,000027621020902049574";"2";"3";"5";"0,0016149118033146948";"2";"0,4166666567325592";"1043";"0";"10";"134";"66208";"10"
"63";"134";"57870";"11";"10";"1";"491309";"0";"0,2583186533568213";"8";"0,26893644178641357";"0,000066635878256162";"1";"1";"2";"0,008498262589473574";"36";"0";"1043";"0";"2";"134";"57870";"10"
"63";"134";"66273";"11";"10";"1";"484466";"0";"0,2791730555702427";"7";"0,2910980339105307";"0,000015552246910179046";"0";"2";"2";"0";"17";"0";"1243";"0";"2";"134";"66273";"10"
"63";"134";"58906";"11";"10";"1";"492104";"0";"0,27489977612328836";"8";"0,28642924783549445";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"5363";"0";"2";"134";"58906";"10"
"63";"134";"66309";"11";"10";"1";"484478";"0";"0,28361175269914596";"7";"0,29732278138527607";"0,000015552246910179046";"0";"3";"3";"0";"2";"0,1666666716337204";"1249";"0";"3";"134";"66309";"10"
"63";"134";"58909";"11";"10";"1";"492107";"0";"0,25719713575916997";"8";"0,267816107503609";"0,000015552246910179046";"0";"1";"1";"0";"21";"0";"5366";"0";"1";"134";"58909";"10"
"63";"134";"58922";"11";"10";"1";"492117";"0";"0";"0";"0";"0,000019960068040620063";"1";"0";"1";"0,0001927139082221773";"18";"0";"5373";"0";"1";"134";"58922";"10"
"63";"134";"65256";"11";"10";"1";"495962";"0";"0,27013611708115853";"8";"0,2809981598246404";"0,000020138275137461885";"1";"1";"2";"0,00035158757374503856";"18";"0,5";"1043";"0";"2";"134";"65256";"10"
"63";"134";"57956";"11";"10";"1";"491372";"0";"0,27597742002927034";"7";"0,28743957431457057";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"4962";"0";"3";"134";"57956";"10"
"63";"134";"66342";"11";"10";"1";"484493";"0";"0";"0";"0";"0,00003313478682484021";"1";"0";"1";"0,0028920320283106";"16";"0";"881";"0";"1";"134";"66342";"10"
"63";"134";"65271";"11";"10";"1";"495968";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"7599";"0";"7";"134";"65271";"10"
"63";"134";"57973";"11";"10";"1";"491389";"0";"0";"0";"0";"0,000018196939588443657";"1";"0";"1";"0,0001857527576717709";"18";"0";"4966";"0";"1";"134";"57973";"10"
"63";"134";"57980";"11";"10";"1";"491394";"0";"0,29497206703910617";"7";"0,30948322510821696";"0,000015552246910179046";"0";"2";"2";"0";"18";"1";"4978";"0";"2";"134";"57980";"10"
"63";"134";"57985";"11";"10";"1";"491398";"0";"0,23879314244356992";"8";"0,2464578879477597";"0,00004135725083186867";"1";"1";"2";"0,0009913516011746104";"18";"0";"1043";"0";"3";"134";"57985";"10"
"63";"134";"57991";"11";"10";"1";"491405";"0";"0,2718706554760311";"8";"0,28412360209235027";"0,000015552246910179046";"0";"2";"2";"0";"17";"0";"4985";"0";"2";"134";"57991";"10"
"63";"134";"66402";"11";"10";"1";"484515";"0";"0,2765266575887713";"7";"0,2881479978354939";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,25";"1269";"0";"4";"134";"66402";"10"
"63";"134";"66416";"11";"10";"1";"484520";"0";"0,2513447898319608";"8";"0,2598279671717207";"0,000015552246910179046";"0";"1";"1";"0";"2";"0";"1272";"0";"1";"134";"66416";"10"
"63";"134";"58994";"11";"10";"1";"492190";"0";"0,27147925343205304";"7";"0,2836656746031722";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"5421";"0";"2";"134";"58994";"10"
"63";"134";"69154";"11";"10";"1";"486985";"0";"0,2910855063674955";"7";"0,3053291847041772";"0,000015552246910179046";"0";"2";"2";"0";"7";"1";"2626";"0";"2";"134";"69154";"10"
"63";"134";"67637";"11";"10";"1";"485647";"0";"0,24909185262065386";"7";"0,25813492063492366";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"7";"0,3333333432674408";"1893";"0";"4";"134";"67637";"10"
"63";"134";"69306";"11";"10";"1";"487110";"0";"0";"0";"0";"0,000016546841671982077";"1";"0";"1";"0,00020205868528915888";"36";"0";"508";"0";"1";"134";"69306";"10"
"63";"134";"69332";"11";"10";"1";"487128";"0";"0,26802030456852793";"7";"0,27967261904761703";"0,000015552246910179046";"0";"4";"4";"0";"2";"0,0833333358168602";"2708";"0";"5";"134";"69332";"10"
"63";"134";"67685";"11";"10";"1";"485701";"0";"0,27821688270629147";"7";"0,2913126803751754";"0,000015552246910179046";"0";"2";"2";"0";"36";"1";"1920";"0";"2";"134";"67685";"10"
"63";"134";"67690";"11";"10";"1";"485712";"0";"0,292536982658319";"7";"0,30707792207791423";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,4166666567325592";"1922";"0";"4";"134";"67690";"10"
"63";"134";"67715";"11";"10";"1";"485737";"24,792144296368882";"0,2706763062093011";"8";"0,2816647723685023";"0,000054811632480946415";"3";"1";"4";"0,0034743707151450023";"18";"0,0833333358168602";"1043";"0";"4";"134";"67715";"10"
"63";"134";"67719";"11";"10";"1";"485744";"0";"0,2661826981246219";"8";"0,2776887175324661";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"1937";"0";"2";"134";"67719";"10"
"63";"134";"67742";"11";"10";"1";"485774";"0";"0,2863185293639174";"7";"0,3017212301587238";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"2";"0,3333333432674408";"1957";"0";"11";"134";"67742";"10"
"63";"134";"69586";"11";"10";"1";"487338";"0";"0,2340708553185829";"8";"0,24084467657114733";"0,00002904614423288229";"1";"1";"2";"0,0005336575063108683";"17";"0";"1043";"0";"2";"134";"69586";"10"
"63";"134";"69590";"11";"10";"1";"487343";"0";"0,2903172595810194";"7";"0,30424016955266314";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"5";"0,5";"2826";"0";"3";"134";"69590";"10"
"63";"134";"67803";"11";"10";"1";"485834";"0";"0";"0";"0";"0,0000188777705899244";"1";"0";"1";"0,0005857955721737515";"7";"0";"376";"0";"1";"134";"67803";"10"
"63";"134";"67806";"11";"10";"1";"485839";"77,9002121735344";"0,297057002982387";"7";"0,31243381232014544";"0,00003589344040225376";"1";"5";"6";"0,010673722316323051";"21";"0,6499999761581421";"1043";"0";"8";"134";"67806";"10"
"63";"134";"67843";"11";"10";"1";"485870";"0";"0,28988690018666957";"7";"0,30366702741702023";"0,000015552246910179046";"0";"6";"6";"0";"36";"0,4333333373069763";"2011";"0";"6";"134";"67843";"10"
"63";"134";"69706";"11";"10";"1";"487434";"58,48451147268117";"0,2847357065803668";"7";"0,29761724352555335";"0,00005379807416455305";"4";"1";"5";"0,014181958866710706";"7";"0,30000001192092896";"1043";"0";"6";"134";"69706";"10"
"63";"134";"67983";"11";"10";"1";"485987";"0";"0";"0";"0";"0,00002508707024790489";"1";"0";"1";"0,0025854410503415863";"7";"0";"345";"0";"1";"134";"67983";"10"
"63";"134";"69874";"11";"10";"1";"487567";"0";"0";"0";"0";"0,000028456512366947087";"1";"0";"1";"0,0002622927215741843";"36";"0";"870";"0";"1";"134";"69874";"10"
"63";"134";"70004";"11";"10";"1";"487671";"0";"0";"0";"0";"0,0000287757103015021";"1";"0";"1";"0,0001857527576717709";"19";"0";"2994";"13";"1";"134";"70004";"10"
"63";"134";"70015";"11";"10";"1";"487681";"0";"0,2938982295958134";"7";"0,30851712535742815";"0,0000322891474510345";"2";"4";"6";"0,005522743711262486";"7";"0,699999988079071";"1043";"0";"10";"134";"70015";"10"
"63";"134";"68159";"11";"10";"1";"486155";"0";"0,27338166752977733";"7";"0,285201923163655";"0,0000207057740126479";"1";"1";"2";"0,0009872145736530213";"36";"0,5";"1043";"0";"2";"134";"68159";"10"
"63";"134";"70145";"11";"10";"1";"487801";"0";"0,25343189017951423";"8";"0,2628048340548366";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"3064";"0";"1";"134";"70145";"10"
"63";"134";"70219";"11";"10";"1";"487871";"0";"0,2789076118535735";"7";"0,2908644480519449";"0,000015552246910179046";"0";"2";"2";"0";"36";"0";"3107";"0";"2";"134";"70219";"10"
"63";"134";"68243";"11";"10";"1";"486233";"368,2524116754963";"0,2903172595810194";"7";"0,30424016955266314";"0,000022163978605840573";"1";"1";"2";"0,0001857527576717709";"5";"0";"2204";"0";"2";"134";"68243";"10"
"63";"134";"70245";"11";"10";"1";"487892";"0";"0,30753552294432795";"7";"0,3241341376542936";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,5";"3119";"0";"4";"134";"70245";"10"
"63";"134";"68281";"11";"10";"1";"486261";"0";"0,2915033401424391";"7";"0,30563672438671663";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,6666666865348816";"2221";"0";"4";"134";"68281";"10"
"63";"134";"68283";"11";"10";"1";"486264";"0";"0,24705166604268064";"8";"0,2560292804373163";"0,00002280270223707529";"1";"1";"2";"0,002775647781133086";"36";"1";"1043";"0";"2";"134";"68283";"10"
"63";"134";"68326";"11";"10";"1";"486308";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"2248";"0";"3";"134";"68326";"10"
"63";"134";"68405";"11";"10";"1";"486379";"0";"0,28475106532175415";"7";"0,29763302934357444";"0,000022420008518251878";"2";"2";"4";"0,0013959746486700132";"2";"0,5";"1043";"0";"14";"134";"68405";"10"
"63";"134";"68411";"11";"10";"1";"486388";"11,03979486797067";"0,24561485134695016";"7";"0,2541363353449009";"0,000023116200913731676";"1";"1";"2";"0,00027753630778562565";"17";"0";"1043";"0";"2";"134";"68411";"10"
"63";"134";"67200";"11";"10";"1";"485217";"0";"0";"0";"0";"0,000017837011409687982";"1";"0";"1";"0,00025066583527068954";"16";"0";"865";"0";"1";"134";"67200";"10"
"63";"134";"68418";"11";"10";"1";"486395";"0";"0,2890299978103788";"7";"0,30237463924963215";"0,000015552246910179046";"0";"2";"2";"0";"7";"1";"2293";"0";"2";"134";"68418";"10"
"63";"134";"67260";"11";"10";"1";"485286";"0";"0,2664815749621403";"7";"0,27678492499481183";"0,000042520411150560896";"1";"1";"2";"0,004480883997466698";"7";"0";"1043";"0";"2";"134";"67260";"10"
"63";"134";"68600";"11";"10";"1";"486532";"0";"0";"0";"0";"0,000018982106196635025";"1";"0";"1";"0,00023204985861870767";"16";"0";"179";"0";"1";"134";"68600";"10"
"63";"134";"68603";"11";"10";"1";"486534";"0";"0,27888677651035065";"7";"0,29243604656404876";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,3333333432674408";"2362";"0";"4";"134";"68603";"10"
"63";"134";"67335";"11";"10";"1";"485357";"0";"0,2736460222855662";"7";"0,28500405844155646";"0,000015552246910179046";"0";"2";"2";"0";"21";"0,5";"1727";"0";"2";"134";"67335";"10"
"63";"134";"67345";"11";"10";"1";"485367";"0";"0,26916802610114193";"7";"0,28073547979797814";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"36";"0,6666666865348816";"1733";"0";"6";"134";"67345";"10"
"63";"134";"68735";"11";"10";"1";"486631";"0";"0";"0";"0";"0,00003446213191906063";"1";"0";"1";"0,0002696335168748532";"21";"0";"851";"0";"1";"134";"68735";"10"
"63";"134";"68747";"11";"10";"1";"486645";"0";"0";"0";"0";"0,000027245527452601893";"1";"0";"1";"0,000845805181766971";"7";"0";"113";"0";"1";"134";"68747";"10"
"63";"134";"67375";"11";"10";"1";"485396";"0";"0,2711168164313222";"7";"0,28365034271284006";"0,000015552246910179046";"0";"2";"2";"0";"7";"0,5";"1753";"0";"2";"134";"67375";"10"
"63";"134";"67399";"11";"10";"1";"485421";"0";"0,27914353687549565";"7";"0,29103490259739945";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"17";"0,5";"1765";"0";"5";"134";"67399";"10"
"63";"134";"67412";"11";"10";"1";"485434";"0";"0,2979011509817197";"7";"0,3138767135642053";"0,000015552246910179046";"0";"5";"5";"0";"36";"0,800000011920929";"1772";"0";"5";"134";"67412";"10"
"63";"134";"67448";"11";"10";"1";"485461";"0";"0";"0";"0";"0,00001945626702643586";"1";"0";"1";"0,00047658954022236833";"36";"0";"724";"0";"1";"134";"67448";"10"
"63";"134";"67485";"11";"10";"1";"485494";"0";"0,26963537943008886";"7";"0,28030393217893157";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"21";"0,5";"1806";"0";"3";"134";"67485";"10"
"63";"134";"67488";"11";"10";"1";"485500";"0";"0";"0";"0";"0,00005089765863631283";"2";"0";"2";"0,004210884649376895";"16";"0";"318";"0";"3";"134";"67488";"10"
"63";"134";"67494";"11";"10";"1";"485507";"0";"0,29561614691226695";"7";"0,30963789682538845";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,8333333134651184";"1808";"0";"3";"134";"67494";"10"
"63";"134";"69109";"11";"10";"1";"486950";"0";"0,2892833662064431";"7";"0,3032237554112486";"0,000015552246910179046";"0";"2";"2";"0";"7";"1";"2599";"0";"2";"134";"69109";"10"
"63";"134";"67556";"11";"10";"1";"485569";"0";"0,19354247599501576";"9";"0,19758553424526468";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"1849";"0";"1";"134";"67556";"10"
