"id_user_source";"id_user_dest";"user_source_profile_1";"user_dest_profile_1";"user_source_profile_2";"user_dest_profile_2"
"16236";"10922";"1";"4";"1";"4"
"81";"413";"4";"4";"4";"4"
"17992";"9378";"1";"4";"1";"4"
"7522";"18686";"4";"1";"4";"1"
"5142";"4575";"4";"4";"4";"4"
"3431";"1200";"1";"4";"4";"4"
"42";"2766";"4";"4";"4";"4"
"1062";"9529";"4";"4";"4";"4"
"14029";"700";"1";"4";"1";"4"
"9378";"11185";"4";"1";"4";"1"
"3516";"1348";"4";"4";"4";"4"
"8505";"8505";"1";"1";"4";"4"
"3717";"2688";"1";"4";"4";"4"
"2440";"4575";"4";"4";"4";"4"
"867";"4394";"4";"4";"4";"4"
"5654";"5527";"4";"1";"4";"4"
"5267";"220";"4";"4";"4";"4"
"7831";"11677";"4";"1";"4";"1"
"867";"6995";"4";"4";"4";"4"
"867";"6997";"4";"1";"4";"1"
"5425";"3516";"4";"4";"4";"4"
"16115";"16115";"1";"1";"1";"1"
"3690";"3965";"4";"4";"4";"4"
"11638";"3516";"4";"4";"4";"4"
"14917";"10641";"4";"4";"4";"4"
"9378";"11198";"4";"4";"4";"4"
"12440";"2689";"1";"4";"4";"4"
"2563";"3054";"4";"4";"4";"4"
"1184";"1184";"4";"4";"4";"4"
"4994";"6995";"4";"4";"4";"4"
"81";"460";"4";"4";"4";"4"
"8331";"2464";"4";"4";"4";"4"
"5830";"718";"4";"4";"4";"4"
"12440";"867";"1";"4";"4";"4"
"10663";"11638";"4";"4";"4";"4"
"7906";"10942";"4";"4";"4";"4"
"14094";"8467";"1";"4";"1";"4"
"889";"55";"1";"4";"1";"4"
"5135";"5069";"1";"4";"1";"4"
"5149";"4575";"4";"4";"4";"4"
"6995";"1348";"4";"4";"4";"4"
"14826";"3372";"4";"4";"4";"4"
"7385";"2076";"4";"4";"4";"4"
"7359";"6601";"4";"4";"4";"4"
"5170";"11843";"4";"4";"4";"4"
"4206";"8252";"4";"4";"4";"4"
"14173";"6601";"1";"4";"1";"4"
"19529";"2688";"1";"4";"1";"4"
"3903";"10269";"4";"4";"4";"4"
"18726";"3234";"4";"4";"4";"4"
"3736";"867";"4";"4";"4";"4"
"3965";"6601";"4";"4";"4";"4"
"2311";"2014";"4";"4";"4";"4"
"12930";"2688";"1";"4";"1";"4"
"10796";"3516";"1";"4";"1";"4"
"1057";"404";"4";"4";"4";"4"
"15509";"1039";"4";"4";"4";"4"
"11868";"13390";"4";"4";"4";"4"
"7336";"12385";"4";"4";"4";"4"
"1184";"1115";"4";"4";"4";"4"
"3550";"3054";"4";"4";"4";"4"
"16325";"10922";"4";"4";"4";"4"
"16803";"18006";"4";"4";"4";"4"
"1531";"3473";"4";"4";"4";"4"
"7281";"16285";"1";"1";"1";"1"
"7224";"425";"4";"4";"4";"4"
"384";"2110";"4";"4";"4";"4"
"4558";"3965";"4";"4";"4";"4"
"5896";"7336";"4";"4";"4";"4"
"2175";"160";"4";"4";"4";"4"
"3634";"7303";"4";"4";"4";"4"
"2063";"5170";"4";"4";"4";"4"
"10354";"16003";"4";"4";"4";"4"
"7112";"7112";"1";"1";"4";"4"
"1905";"2689";"4";"4";"4";"4"
"4159";"2496";"4";"4";"4";"4"
"7943";"10875";"4";"4";"4";"4"
"1184";"1121";"4";"4";"4";"4"
"3929";"8330";"4";"4";"4";"4"
"3962";"3372";"4";"4";"4";"4"
"928";"676";"1";"4";"1";"4"
"17706";"5122";"1";"4";"1";"4"
"2689";"6695";"4";"4";"4";"4"
"4013";"2367";"4";"4";"4";"4"
"1245";"5142";"4";"4";"4";"4"
"140";"16408";"4";"4";"4";"4"
"14826";"14957";"4";"1";"4";"1"
"4731";"9696";"4";"4";"4";"4"
"6995";"140";"4";"4";"4";"4"
"8641";"5072";"1";"4";"1";"4"
"2155";"2076";"1";"4";"1";"4"
"2074";"1187";"4";"4";"4";"4"
"2650";"220";"1";"4";"1";"4"
"478";"160";"1";"4";"1";"4"
"11342";"4405";"4";"4";"4";"4"
"4159";"2464";"4";"4";"4";"4"
"253";"160";"1";"4";"1";"4"
"676";"2076";"4";"4";"4";"4"
"6521";"6521";"1";"1";"1";"1"
"10942";"5781";"4";"4";"4";"4"
"2991";"2316";"4";"4";"4";"4"
"9266";"1245";"4";"4";"4";"4"
"5025";"5025";"1";"1";"4";"4"
"1582";"3172";"4";"1";"4";"1"
"4013";"2308";"4";"4";"4";"4"
"7600";"3473";"1";"4";"4";"4"
"5142";"4615";"4";"4";"4";"4"
"1725";"5142";"4";"4";"4";"4"
"19271";"14185";"4";"4";"4";"4"
"7906";"10892";"4";"4";"4";"4"
"3152";"3653";"1";"4";"1";"4"
"4272";"2806";"4";"4";"4";"4"
"513";"7224";"4";"4";"4";"4"
"478";"146";"1";"4";"1";"4"
"104";"24";"4";"4";"4";"4"
"20860";"12802";"1";"4";"1";"4"
"792";"140";"4";"4";"4";"4"
"6224";"2316";"1";"4";"4";"4"
"4013";"2316";"4";"4";"4";"4"
"4013";"2315";"4";"4";"4";"4"
"104";"33";"4";"4";"4";"4"
"2447";"4600";"4";"4";"4";"4"
"14476";"2688";"1";"4";"1";"4"
"3372";"2118";"4";"4";"4";"4"
"8596";"2076";"1";"4";"1";"4"
"3100";"3180";"1";"4";"1";"4"
"104";"35";"4";"4";"4";"4"
"10831";"10831";"4";"4";"4";"4"
"7564";"3516";"1";"4";"4";"4"
"9621";"8079";"4";"4";"4";"4"
"10767";"3473";"1";"4";"1";"4"
"8080";"6995";"4";"4";"4";"4"
"132";"1437";"4";"4";"4";"4"
"7629";"3180";"4";"4";"4";"4"
"7720";"3516";"1";"4";"4";"4"
"1811";"104";"1";"4";"1";"4"
"10942";"3180";"4";"4";"4";"4"
"8112";"8112";"1";"1";"1";"1"
"7628";"7336";"1";"4";"4";"4"
"5486";"2688";"4";"4";"4";"4"
"6";"4584";"4";"1";"4";"1"
"7281";"16288";"1";"1";"1";"1"
"10438";"9378";"1";"4";"4";"4"
"12802";"9885";"4";"4";"4";"4"
"152";"603";"4";"4";"4";"4"
"1576";"4405";"4";"4";"4";"4"
"5817";"3180";"1";"4";"1";"4"
"1725";"5155";"4";"4";"4";"4"
"15671";"9242";"1";"4";"1";"4"
"3026";"2227";"1";"4";"1";"4"
"8079";"9529";"4";"4";"4";"4"
"9720";"2076";"1";"4";"4";"4"
"845";"1091";"4";"4";"4";"4"
"2875";"1187";"1";"4";"4";"4"
"16447";"2464";"4";"4";"4";"4"
"1337";"1121";"4";"4";"4";"4"
"232";"3516";"4";"4";"4";"4"
"9234";"2688";"1";"4";"1";"4"
"6956";"3232";"4";"4";"4";"4"
"6956";"5896";"4";"4";"4";"4"
"104";"66";"4";"4";"4";"4"
"104";"64";"4";"4";"4";"4"
"265";"104";"4";"4";"4";"4"
"1104";"2688";"4";"4";"4";"4"
"3924";"2315";"1";"4";"1";"4"
"6265";"6810";"4";"1";"4";"4"
"13693";"10641";"1";"4";"1";"4"
"11868";"15988";"4";"4";"4";"4"
"10164";"6";"4";"4";"4";"4"
"2300";"500";"4";"4";"4";"4"
"19497";"7224";"4";"4";"4";"4"
"15901";"13214";"1";"4";"1";"4"
"579";"1187";"4";"4";"4";"4"
"9378";"13720";"4";"4";"4";"4"
"3133";"2576";"1";"4";"1";"4"
"104";"78";"4";"4";"4";"4"
"307";"110";"4";"4";"4";"4"
"2576";"4575";"4";"4";"4";"4"
"104";"70";"4";"4";"4";"4"
"19487";"9696";"4";"4";"4";"4"
"684";"67";"1";"4";"1";"4"
"6235";"8181";"4";"4";"4";"4"
"8803";"867";"1";"4";"4";"4"
"1709";"756";"4";"4";"4";"4"
"6758";"7943";"4";"4";"4";"4"
"11307";"13214";"4";"4";"4";"4"
"576";"2688";"4";"4";"4";"4"
"791";"791";"4";"4";"4";"4"
"14815";"14826";"1";"4";"4";"4"
"16833";"2688";"1";"4";"1";"4"
"15266";"15266";"1";"1";"4";"4"
"13828";"9885";"1";"4";"1";"4"
"2541";"1187";"4";"4";"4";"4"
"104";"48";"4";"4";"4";"4"
"104";"49";"4";"4";"4";"4"
"2308";"2076";"4";"4";"4";"4"
"9483";"10206";"4";"4";"4";"4"
"2541";"1181";"4";"4";"4";"4"
"2026";"2563";"4";"4";"4";"4"
"11060";"11402";"4";"1";"4";"1"
"6479";"6952";"4";"1";"4";"4"
"3187";"3111";"1";"1";"1";"1"
"9742";"6995";"4";"4";"4";"4"
"2308";"2082";"4";"4";"4";"4"
"11761";"13889";"4";"4";"4";"4"
"7878";"4405";"4";"4";"4";"4"
"6956";"3244";"4";"4";"4";"4"
"7164";"425";"1";"4";"4";"4"
"7942";"7336";"4";"4";"4";"4"
"6465";"9696";"4";"4";"4";"4"
"6510";"10641";"4";"4";"4";"4"
"1503";"3965";"4";"4";"4";"4"
"9297";"7942";"4";"4";"4";"4"
"2337";"2316";"4";"4";"4";"4"
"534";"1039";"4";"4";"4";"4"
"5962";"4405";"4";"4";"4";"4"
"16563";"3473";"4";"4";"4";"4"
"3227";"17179";"1";"4";"4";"4"
"4655";"1200";"1";"4";"4";"4"
"9696";"5514";"4";"4";"4";"4"
"1888";"6";"4";"4";"4";"4"
"3887";"6601";"4";"4";"4";"4"
"2603";"104";"1";"4";"4";"4"
"7388";"6601";"1";"4";"1";"4"
"9091";"9091";"1";"1";"1";"1"
"11868";"2308";"4";"4";"4";"4"
"9681";"1437";"1";"4";"4";"4"
"6215";"13718";"4";"4";"4";"4"
"1039";"1187";"4";"4";"4";"4"
"1431";"2688";"4";"4";"4";"4"
"14824";"9160";"1";"4";"1";"4"
"9812";"10183";"4";"4";"4";"4"
"7080";"3375";"4";"4";"4";"4"
"7359";"14914";"4";"4";"4";"4"
"2689";"6601";"4";"4";"4";"4"
"57";"4286";"4";"4";"4";"4"
"321";"11234";"4";"4";"4";"4"
"18887";"13390";"4";"4";"4";"4"
"8498";"6601";"1";"4";"1";"4"
"252";"1576";"4";"4";"4";"4"
"495";"1725";"4";"4";"4";"4"
"9885";"1187";"4";"4";"4";"4"
"252";"1577";"4";"4";"4";"4"
"4259";"3244";"4";"4";"4";"4"
"2248";"8539";"4";"1";"4";"4"
"1348";"14450";"4";"4";"4";"4"
"11838";"36";"1";"4";"1";"4"
"6049";"2689";"1";"4";"4";"4"
"3180";"3180";"4";"4";"4";"4"
"2991";"2367";"4";"4";"4";"4"
"1200";"5417";"4";"4";"4";"4"
"13214";"1437";"4";"4";"4";"4"
"14416";"9301";"4";"4";"4";"4"
"7336";"7454";"4";"1";"4";"4"
"14375";"2464";"4";"4";"4";"4"
"104";"84";"4";"4";"4";"4"
"3375";"5659";"4";"4";"4";"4"
"104";"83";"4";"4";"4";"4"
"9613";"4405";"1";"4";"1";"4"
"11868";"104";"4";"4";"4";"4"
"534";"1064";"4";"4";"4";"4"
"2425";"2563";"4";"4";"4";"4"
"9482";"425";"1";"4";"1";"4"
"19238";"10409";"4";"4";"4";"4"
"9010";"2308";"1";"4";"1";"4"
"2316";"8107";"4";"4";"4";"4"
"1200";"676";"4";"4";"4";"4"
"3473";"3929";"4";"4";"4";"4"
"1187";"2076";"4";"4";"4";"4"
"4820";"3473";"4";"4";"4";"4"
"500";"9696";"4";"4";"4";"4"
"9033";"11388";"4";"4";"4";"4"
"5645";"3473";"1";"4";"1";"4"
"2683";"2073";"4";"4";"4";"4"
"8300";"8181";"4";"4";"4";"4"
"5142";"867";"4";"4";"4";"4"
"2683";"2076";"4";"4";"4";"4"
"6045";"5943";"4";"4";"4";"4"
"93";"171";"4";"4";"4";"4"
"419";"194";"4";"4";"4";"4"
"15671";"15671";"1";"1";"1";"1"
"12287";"3473";"1";"4";"1";"4"
"17252";"3473";"4";"4";"4";"4"
"534";"1121";"4";"4";"4";"4"
"1187";"2063";"4";"4";"4";"4"
"2076";"6401";"4";"1";"4";"1"
"13401";"5633";"4";"4";"4";"4"
"13889";"7224";"4";"4";"4";"4"
"852";"104";"4";"4";"4";"4"
"14979";"17252";"4";"4";"4";"4"
"16335";"11868";"4";"4";"4";"4"
"140";"823";"4";"1";"4";"1"
"21519";"9529";"1";"4";"4";"4"
"532";"195";"4";"4";"4";"4"
"4576";"228";"1";"4";"4";"4"
"7336";"7407";"4";"4";"4";"4"
"534";"1137";"4";"4";"4";"4"
"10129";"3516";"4";"4";"4";"4"
"1181";"867";"4";"4";"4";"4"
"10491";"4919";"4";"4";"4";"4"
"5142";"845";"4";"4";"4";"4"
"2515";"4328";"4";"4";"4";"4"
"7774";"11060";"4";"4";"4";"4"
"1200";"867";"4";"4";"4";"4"
"3908";"67";"4";"4";"4";"4"
"10164";"1187";"4";"4";"4";"4"
"93";"195";"4";"4";"4";"4"
"179";"20255";"4";"4";"4";"4"
"15325";"9378";"4";"4";"4";"4"
"19529";"19529";"1";"1";"1";"1"
"1710";"1121";"4";"4";"4";"4"
"10511";"3180";"4";"4";"4";"4"
"8542";"867";"1";"4";"1";"4"
"739";"110";"4";"4";"4";"4"
"3473";"3937";"4";"4";"4";"4"
"2515";"6995";"4";"4";"4";"4"
"962";"2813";"4";"1";"4";"1"
"2425";"2766";"4";"4";"4";"4"
"2688";"8154";"4";"4";"4";"4"
"867";"4206";"4";"4";"4";"4"
"10136";"12802";"4";"4";"4";"4"
"2443";"5417";"4";"4";"4";"4"
"346";"81";"4";"4";"4";"4"
"13390";"13621";"4";"4";"4";"4"
"12601";"321";"4";"4";"4";"4"
"8041";"5004";"4";"1";"4";"4"
"5550";"5463";"1";"4";"4";"4"
"904";"904";"4";"4";"4";"4"
"3054";"6810";"4";"1";"4";"4"
"5482";"3180";"4";"4";"4";"4"
"917";"160";"4";"4";"4";"4"
"6748";"7707";"4";"4";"4";"4"
"346";"70";"4";"4";"4";"4"
"1187";"2026";"4";"4";"4";"4"
"1187";"2022";"4";"4";"4";"4"
"4271";"6977";"4";"4";"4";"4"
"11050";"4394";"4";"4";"4";"4"
"2425";"2739";"4";"4";"4";"4"
"11013";"10909";"1";"4";"1";"4"
"2688";"8171";"4";"1";"4";"1"
"9378";"8842";"4";"4";"4";"4"
"346";"64";"4";"4";"4";"4"
"1249";"4411";"4";"4";"4";"4"
"346";"67";"4";"4";"4";"4"
"19381";"20821";"4";"4";"4";"4"
"346";"66";"4";"4";"4";"4"
"1269";"1437";"4";"4";"4";"4"
"603";"373";"4";"4";"4";"4"
"81";"500";"4";"4";"4";"4"
"4723";"3477";"1";"4";"1";"4"
"5519";"2076";"4";"4";"4";"4"
"1963";"1835";"4";"4";"4";"4"
"11437";"2367";"4";"4";"4";"4"
"395";"70";"4";"4";"4";"4"
"3473";"3984";"4";"4";"4";"4"
"3588";"425";"1";"4";"1";"4"
"13383";"17206";"4";"1";"4";"1"
"3473";"3981";"4";"1";"4";"1"
"346";"57";"4";"4";"4";"4"
"2688";"8183";"4";"1";"4";"1"
"2688";"8181";"4";"4";"4";"4"
"2074";"1308";"4";"4";"4";"4"
"3179";"8087";"1";"4";"4";"4"
"2074";"3961";"4";"4";"4";"4"
"3232";"8898";"4";"4";"4";"4"
"7942";"12937";"4";"4";"4";"4"
"9033";"1437";"4";"4";"4";"4"
"10687";"10922";"4";"4";"4";"4"
"3473";"3974";"4";"4";"4";"4"
"9378";"11019";"4";"1";"4";"4"
"2347";"13214";"4";"4";"4";"4"
"4090";"2688";"4";"4";"4";"4"
"11937";"11937";"1";"1";"1";"1"
"2308";"2042";"4";"4";"4";"4"
"3324";"3473";"4";"4";"4";"4"
"4346";"6601";"4";"4";"4";"4"
"17549";"15325";"1";"4";"1";"4"
"13012";"4502";"4";"4";"4";"4"
"10973";"13383";"1";"4";"1";"4"
"7522";"3473";"4";"4";"4";"4"
"322";"67";"4";"4";"4";"4"
"2294";"2294";"1";"1";"1";"1"
"680";"107";"4";"4";"4";"4"
"9087";"2076";"1";"4";"1";"4"
"354";"107";"4";"4";"4";"4"
"1658";"1200";"4";"4";"4";"4"
"10890";"11868";"1";"4";"1";"4"
"3159";"2688";"4";"4";"4";"4"
"8087";"4750";"4";"4";"4";"4"
"2625";"13390";"1";"4";"1";"4"
"83";"27";"4";"4";"4";"4"
"13889";"9805";"4";"4";"4";"4"
"4994";"11034";"4";"4";"4";"4"
"2645";"2308";"4";"4";"4";"4"
"10490";"104";"4";"4";"4";"4"
"19271";"4405";"4";"4";"4";"4"
"346";"24";"4";"4";"4";"4"
"8307";"8307";"4";"4";"4";"4"
"20910";"878";"4";"4";"4";"4"
"354";"110";"4";"4";"4";"4"
"904";"1121";"4";"4";"4";"4"
"71";"71";"4";"4";"4";"4"
"6246";"4405";"1";"4";"1";"4"
"5104";"3473";"4";"4";"4";"4"
"9093";"5679";"4";"4";"4";"4"
"1560";"2308";"1";"4";"4";"4"
"20017";"13904";"4";"1";"4";"1"
"83";"55";"4";"4";"4";"4"
"10456";"14185";"4";"4";"4";"4"
"16661";"867";"1";"4";"1";"4"
"4395";"3961";"4";"4";"4";"4"
"7336";"12200";"4";"4";"4";"4"
"2997";"7989";"4";"4";"4";"4"
"1709";"7303";"4";"4";"4";"4"
"7023";"1187";"4";"4";"4";"4"
"13278";"700";"4";"4";"4";"4"
"13097";"12200";"4";"4";"4";"4"
"5149";"2076";"4";"4";"4";"4"
"14574";"12200";"1";"4";"1";"4"
"7750";"9483";"4";"4";"4";"4"
"83";"47";"4";"4";"4";"4"
"2233";"2117";"4";"4";"4";"4"
"7372";"14375";"4";"4";"4";"4"
"4271";"6995";"4";"4";"4";"4"
"6361";"9696";"4";"4";"4";"4"
"83";"42";"4";"4";"4";"4"
"8181";"2248";"4";"4";"4";"4"
"11440";"2688";"4";"4";"4";"4"
"160";"19438";"4";"1";"4";"1"
"6647";"7160";"4";"1";"4";"1"
"1613";"2683";"4";"4";"4";"4"
"4009";"8898";"1";"4";"1";"4"
"534";"3725";"4";"4";"4";"4"
"1613";"2688";"4";"4";"4";"4"
"10954";"8751";"4";"4";"4";"4"
"20259";"9529";"1";"4";"1";"4"
"4723";"13889";"1";"4";"1";"4"
"4664";"867";"1";"4";"1";"4"
"5803";"6045";"1";"4";"1";"4"
"83";"78";"4";"4";"4";"4"
"20848";"20848";"1";"1";"1";"1"
"15988";"4919";"4";"4";"4";"4"
"9529";"2076";"4";"4";"4";"4"
"83";"83";"4";"4";"4";"4"
"2563";"3180";"4";"4";"4";"4"
"6647";"7153";"4";"4";"4";"4"
"9378";"11060";"4";"4";"4";"4"
"384";"2308";"4";"4";"4";"4"
"11437";"2308";"4";"4";"4";"4"
"15239";"16033";"1";"4";"1";"4"
"3438";"3965";"4";"4";"4";"4"
"4159";"2688";"4";"4";"4";"4"
"7372";"14313";"4";"1";"4";"1"
"8079";"11034";"4";"4";"4";"4"
"8041";"5072";"4";"4";"4";"4"
"10384";"2076";"1";"4";"1";"4"
"7372";"4405";"4";"4";"4";"4"
"83";"67";"4";"4";"4";"4"
"83";"66";"4";"4";"4";"4"
"540";"2316";"4";"4";"4";"4"
"4271";"10164";"4";"4";"4";"4"
"4502";"4088";"4";"4";"4";"4"
"7106";"7106";"1";"1";"1";"1"
"83";"64";"4";"4";"4";"4"
"152";"470";"4";"4";"4";"4"
"19261";"6601";"4";"4";"4";"4"
"7207";"5072";"4";"4";"4";"4"
"19818";"19464";"1";"4";"1";"4"
"3032";"3473";"4";"4";"4";"4"
"10491";"4953";"4";"4";"4";"4"
"4995";"11435";"4";"1";"4";"1"
"11833";"14249";"4";"1";"4";"1"
"15115";"8751";"1";"4";"1";"4"
"196";"2464";"4";"4";"4";"4"
"21211";"17179";"4";"4";"4";"4"
"1814";"1187";"4";"4";"4";"4"
"17912";"11868";"4";"4";"4";"4"
"19818";"19451";"1";"4";"1";"4"
"19570";"19911";"4";"1";"4";"1"
"11089";"3244";"4";"4";"4";"4"
"11307";"4301";"4";"4";"4";"4"
"2076";"6465";"4";"4";"4";"4"
"10875";"10456";"4";"4";"4";"4"
"1954";"8181";"1";"4";"1";"4"
"4714";"1437";"4";"4";"4";"4"
"12507";"12507";"4";"4";"4";"4"
"5170";"11724";"4";"4";"4";"4"
"1709";"7336";"4";"4";"4";"4"
"1437";"4410";"4";"4";"4";"4"
"2693";"2563";"1";"4";"1";"4"
"13214";"769";"4";"1";"4";"4"
"7303";"9033";"4";"4";"4";"4"
"7499";"2308";"4";"4";"4";"4"
"366";"9242";"4";"4";"4";"4"
"20267";"4750";"1";"4";"4";"4"
"2495";"104";"4";"4";"4";"4"
"3026";"2316";"1";"4";"1";"4"
"15054";"15054";"1";"1";"4";"4"
"14826";"14815";"4";"1";"4";"4"
"1308";"2074";"4";"4";"4";"4"
"1308";"2076";"4";"4";"4";"4"
"9838";"9033";"4";"4";"4";"4"
"1184";"1233";"4";"4";"4";"4"
"10238";"10909";"4";"4";"4";"4"
"1437";"4405";"4";"4";"4";"4"
"5417";"8422";"4";"4";"4";"4"
"14994";"16033";"4";"4";"4";"4"
"179";"7688";"4";"4";"4";"4"
"2997";"13442";"4";"4";"4";"4"
"55";"1615";"4";"4";"4";"4"
"1835";"8898";"4";"4";"4";"4"
"1308";"2083";"4";"1";"4";"1"
"14826";"14826";"4";"4";"4";"4"
"8765";"3473";"1";"4";"4";"4"
"11177";"13075";"4";"4";"4";"4"
"7612";"7612";"4";"4";"4";"4"
"1057";"518";"4";"4";"4";"4"
"2495";"110";"4";"4";"4";"4"
"3159";"2711";"4";"4";"4";"4"
"1725";"5003";"4";"4";"4";"4"
"14311";"15006";"1";"4";"1";"4"
"14634";"18819";"1";"4";"1";"4"
"4236";"4236";"1";"1";"4";"4"
"5155";"10269";"4";"4";"4";"4"
"14909";"9242";"1";"4";"1";"4"
"1576";"4580";"4";"4";"4";"4"
"13438";"12190";"4";"1";"4";"1"
"2563";"13720";"4";"4";"4";"4"
"13240";"13137";"1";"1";"1";"1"
"3717";"2464";"1";"4";"4";"4"
"9124";"2688";"4";"4";"4";"4"
"2650";"104";"1";"4";"1";"4"
"14994";"2248";"4";"4";"4";"4"
"12460";"11945";"4";"4";"4";"4"
"8087";"2076";"4";"4";"4";"4"
"13242";"12662";"1";"4";"4";"4"
"4259";"5917";"4";"4";"4";"4"
"792";"6";"4";"4";"4";"4"
"3991";"3473";"1";"4";"4";"4"
"4405";"5571";"4";"4";"4";"4"
"16408";"4271";"4";"4";"4";"4"
"10942";"3244";"4";"4";"4";"4"
"18643";"12802";"1";"4";"1";"4"
"10490";"6601";"4";"4";"4";"4"
"9194";"10456";"1";"4";"1";"4"
"332";"13889";"4";"4";"4";"4"
"9347";"2076";"4";"4";"4";"4"
"7336";"518";"4";"4";"4";"4"
"5679";"10456";"4";"4";"4";"4"
"1709";"7372";"4";"4";"4";"4"
"15703";"12802";"1";"4";"1";"4"
"8079";"867";"4";"4";"4";"4"
"9262";"4405";"1";"4";"1";"4"
"19772";"9242";"4";"4";"4";"4"
"17474";"9696";"4";"4";"4";"4"
"6576";"11288";"1";"1";"1";"1"
"4395";"1245";"4";"4";"4";"4"
"2631";"6601";"4";"4";"4";"4"
"12180";"13651";"4";"4";"4";"4"
"83";"2174";"4";"4";"4";"4"
"4252";"4405";"1";"4";"1";"4"
"2695";"979";"4";"4";"4";"4"
"9535";"10454";"1";"1";"1";"1"
"16171";"2688";"1";"4";"4";"4"
"3849";"500";"1";"4";"1";"4"
"12239";"13383";"4";"4";"4";"4"
"11009";"3244";"1";"4";"1";"4"
"6995";"1187";"4";"4";"4";"4"
"952";"404";"1";"4";"1";"4"
"4405";"16563";"4";"4";"4";"4"
"6165";"3516";"1";"4";"1";"4"
"5463";"2076";"4";"4";"4";"4"
"8751";"6376";"4";"1";"4";"1"
"4236";"4239";"1";"1";"4";"1"
"17992";"13442";"1";"4";"1";"4"
"18819";"21519";"4";"1";"4";"4"
"4288";"2300";"1";"4";"1";"4"
"2440";"4502";"4";"4";"4";"4"
"1056";"55";"4";"4";"4";"4"
"5246";"4502";"1";"4";"1";"4"
"7576";"6601";"1";"4";"1";"4"
"2739";"2076";"4";"4";"4";"4"
"227";"15817";"4";"1";"4";"1"
"18935";"17137";"1";"4";"1";"4"
"83";"12";"4";"4";"4";"4"
"2234";"15325";"4";"4";"4";"4"
"3372";"2248";"4";"4";"4";"4"
"384";"2248";"4";"4";"4";"4"
"3379";"2464";"1";"4";"4";"4"
"21960";"21699";"1";"4";"1";"4"
"3473";"12694";"4";"4";"4";"4"
"19883";"16408";"1";"4";"4";"4"
"5142";"4502";"4";"4";"4";"4"
"16725";"10641";"1";"4";"1";"4"
"2476";"2308";"4";"4";"4";"4"
"7153";"104";"4";"4";"4";"4"
"10136";"10269";"4";"4";"4";"4"
"6491";"6491";"4";"4";"4";"4"
"5072";"8176";"4";"1";"4";"1"
"4328";"3965";"4";"4";"4";"4"
"2862";"2563";"4";"4";"4";"4"
"3162";"67";"4";"4";"4";"4"
"1820";"2316";"1";"4";"4";"4"
"4600";"2367";"4";"4";"4";"4"
"13927";"1121";"1";"4";"1";"4"
"1572";"7878";"4";"4";"4";"4"
"64";"1028";"4";"4";"4";"4"
"2174";"2014";"4";"4";"4";"4"
"92";"890";"1";"4";"4";"4"
"11681";"7336";"1";"4";"1";"4"
"5072";"8181";"4";"4";"4";"4"
"7942";"7224";"4";"4";"4";"4"
"11868";"2464";"4";"4";"4";"4"
"17965";"4394";"1";"4";"1";"4"
"3962";"5841";"4";"4";"4";"4"
"13390";"13651";"4";"4";"4";"4"
"2300";"620";"4";"4";"4";"4"
"3473";"1335";"4";"4";"4";"4"
"5168";"4594";"4";"4";"4";"4"
"9378";"6101";"4";"4";"4";"4"
"12985";"21800";"1";"1";"1";"1"
"18724";"9242";"1";"4";"1";"4"
"1149";"1121";"4";"4";"4";"4"
"11910";"15325";"4";"4";"4";"4"
"2450";"2316";"1";"4";"4";"4"
"252";"1652";"4";"4";"4";"4"
"4159";"19673";"4";"4";"4";"4"
"4811";"3965";"4";"4";"4";"4"
"543";"543";"4";"4";"4";"4"
"1769";"9160";"4";"4";"4";"4"
"14375";"2308";"4";"4";"4";"4"
"10973";"7336";"1";"4";"1";"4"
"3133";"2683";"1";"4";"1";"4"
"10636";"9529";"1";"4";"4";"4"
"2450";"2308";"1";"4";"4";"4"
"15509";"3516";"4";"4";"4";"4"
"4630";"8087";"4";"4";"4";"4"
"15634";"15634";"1";"1";"1";"1"
"1576";"4502";"4";"4";"4";"4"
"7948";"9090";"4";"1";"4";"1"
"10059";"7224";"1";"4";"4";"4"
"3150";"55";"4";"4";"4";"4"
"11236";"1187";"4";"4";"4";"4"
"9297";"7878";"4";"4";"4";"4"
"5151";"6578";"4";"4";"4";"4"
"9378";"8751";"4";"4";"4";"4"
"4995";"2688";"4";"4";"4";"4"
"10622";"1437";"4";"4";"4";"4"
"1149";"1149";"4";"4";"4";"4"
"8374";"9529";"1";"4";"1";"4"
"9176";"9176";"1";"1";"1";"1"
"5979";"2308";"1";"4";"4";"4"
"5155";"3206";"4";"4";"4";"4"
"10686";"10456";"1";"4";"1";"4"
"18726";"14375";"4";"4";"4";"4"
"5049";"2688";"4";"4";"4";"4"
"6053";"11595";"4";"4";"4";"4"
"16298";"16361";"1";"1";"4";"1"
"16969";"2464";"4";"4";"4";"4"
"4630";"8019";"4";"4";"4";"4"
"4405";"5580";"4";"4";"4";"4"
"4575";"867";"4";"4";"4";"4"
"2714";"13390";"4";"4";"4";"4"
"1742";"2316";"1";"4";"1";"4"
"1888";"2689";"4";"4";"4";"4"
"2334";"3908";"4";"4";"4";"4"
"2425";"2695";"4";"4";"4";"4"
"371";"47";"1";"4";"4";"4"
"11595";"11595";"4";"4";"4";"4"
"11868";"2425";"4";"4";"4";"4"
"12239";"15958";"4";"1";"4";"1"
"140";"737";"4";"4";"4";"4"
"17302";"17302";"1";"1";"4";"4"
"21066";"3473";"1";"4";"1";"4"
