"totalPost";"userId";"profile_1";"profile_2"
"1";"75702";"1";"1"
"1";"75709";"1";"1"
"2";"75716";"1";"1"
"1";"75718";"1";"1"
"1";"75730";"1";"1"
"1";"75766";"1";"1"
"1";"75768";"1";"1"
"7";"75790";"4";"4"
"1";"75802";"1";"1"
"3";"75805";"4";"4"
"1";"75827";"1";"1"
"1";"75833";"1";"1"
"1";"75847";"1";"1"
"1";"75912";"1";"1"
"1";"75917";"1";"1"
"1";"75930";"1";"1"
"1";"75955";"1";"1"
"1";"75956";"1";"1"
"1";"75958";"1";"1"
"1";"75963";"1";"1"
"1";"75964";"1";"1"
"1";"75968";"1";"1"
"4";"75969";"4";"4"
"1";"75978";"1";"1"
"2";"76001";"1";"1"
"1";"76030";"1";"4"
"1";"76070";"1";"1"
"1";"76079";"1";"1"
"1";"76086";"1";"1"
"1";"76093";"1";"1"
"1";"76103";"1";"1"
"1";"76117";"1";"1"
"1";"76132";"1";"1"
"1";"76150";"1";"1"
"1";"76153";"1";"1"
"1";"76181";"1";"1"
"1";"76190";"1";"1"
"1";"76193";"1";"1"
"1";"76196";"1";"1"
"1";"76213";"1";"1"
"1";"76214";"1";"1"
"1";"76230";"1";"1"
"6";"76232";"4";"4"
"2";"76234";"1";"1"
"1";"76319";"1";"1"
"1";"76328";"1";"1"
"1";"76331";"1";"1"
"2";"76354";"1";"1"
"1";"76387";"1";"1"
"1";"76418";"1";"1"
"1";"76431";"1";"1"
"1";"76433";"1";"1"
"1";"76466";"4";"4"
"1";"76468";"1";"1"
"3";"76471";"1";"1"
"2";"76507";"1";"4"
"1";"76509";"1";"1"
"3";"76531";"4";"4"
"4";"76570";"4";"4"
"1";"76612";"1";"1"
"1";"76632";"1";"1"
"1";"76635";"1";"1"
"2";"76645";"1";"1"
"1";"76660";"1";"1"
"1";"76672";"4";"4"
"2";"76679";"1";"1"
"1";"76697";"1";"1"
"1";"76705";"1";"1"
"1";"76725";"1";"1"
"1";"76736";"1";"1"
"1";"76765";"1";"1"
"1";"76779";"1";"1"
"1";"76783";"1";"1"
"1";"76785";"1";"1"
"1";"76803";"1";"1"
"2";"76814";"1";"1"
"1";"76819";"1";"1"
"1";"76833";"1";"1"
"1";"76865";"1";"1"
"1";"76879";"1";"1"
"1";"76892";"1";"1"
"1";"76894";"1";"1"
"1";"76895";"1";"1"
"2";"76896";"1";"1"
"1";"76919";"1";"1"
"2";"76924";"1";"1"
"1";"76938";"1";"1"
"1";"76962";"1";"1"
"1";"76990";"1";"1"
"9";"76994";"4";"4"
"1";"77002";"1";"1"
"1";"77018";"1";"1"
"1";"77028";"1";"1"
"1";"77037";"4";"4"
"5";"77047";"4";"4"
"12";"77083";"1";"1"
"1";"77085";"1";"1"
"10";"77105";"4";"4"
"1";"77113";"1";"1"
"1";"77123";"1";"1"
"1";"77126";"1";"1"
"1";"77144";"1";"1"
"1";"77166";"1";"1"
"1";"77173";"1";"1"
"1";"77187";"1";"1"
"1";"77210";"1";"1"
"1";"77228";"1";"1"
"1";"77240";"1";"1"
"1";"77243";"1";"1"
"12";"77263";"4";"4"
"2";"77272";"4";"4"
"2";"77292";"1";"1"
"1";"77306";"1";"1"
"1";"77310";"1";"1"
"1";"77318";"4";"4"
"1";"77349";"1";"1"
"1";"77351";"1";"1"
"1";"77354";"1";"1"
"1";"77371";"1";"1"
"1";"77374";"1";"1"
"1";"77410";"1";"1"
"1";"77425";"1";"1"
"1";"77457";"1";"1"
"1";"77459";"1";"1"
"1";"77460";"1";"1"
"1";"77475";"1";"1"
"1";"77495";"1";"1"
"1";"77498";"1";"1"
"1";"77502";"1";"1"
"1";"77509";"1";"1"
"2";"77546";"1";"1"
"1";"77586";"1";"1"
"1";"77622";"1";"1"
"1";"77648";"1";"1"
"1";"77674";"1";"1"
"1";"77690";"1";"1"
