"id";"profile_1";"profile_2";"reputation";"avgScoreQuestion";"avgScoreAnswers";"avgScoreComments";"sumScoreQuestion";"sumScoreAnswers";"sumScoreComments"
"46351";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46353";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46355";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46356";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46357";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46358";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46359";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46360";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46361";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46363";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46364";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46369";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46370";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46371";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46372";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46373";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46377";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46379";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46380";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46382";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46383";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46385";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46386";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46387";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46388";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46389";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46390";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46391";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46393";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46403";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46411";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46413";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46415";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46418";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46422";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46423";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46424";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46426";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46430";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46431";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46432";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46433";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46434";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46436";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46437";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46438";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46439";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46440";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46442";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46444";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46448";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"46452";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46453";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46456";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46457";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46458";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46459";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46460";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46461";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46464";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46467";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46470";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46471";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46473";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46475";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46476";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46477";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46478";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46479";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46480";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46481";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46482";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46483";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46485";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46488";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46489";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46490";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46493";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46495";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46497";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46499";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46500";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46501";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46502";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46503";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46504";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46505";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46506";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46509";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46511";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46512";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46513";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46514";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46515";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46517";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46519";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46520";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46522";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46523";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46524";"1";"1";"1";"0,0000";"0,0000";\N;"0";"0";\N
"46527";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46529";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46531";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46532";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46533";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46534";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46535";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46536";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46537";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46539";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46540";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46543";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46544";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46546";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46547";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46548";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46555";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46556";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46558";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46559";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46560";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46562";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46563";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46564";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46565";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46567";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"46569";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46570";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46572";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46573";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46574";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46575";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46576";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46577";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46578";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46581";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46582";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46584";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46585";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46587";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46588";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46590";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46591";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46592";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46594";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46595";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46596";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46597";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46600";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46602";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46603";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46606";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46608";"1";"1";"1";"3,0000";"-1,0000";\N;"3";"-1";\N
"46609";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46610";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"46611";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46613";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46614";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46615";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46616";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46617";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46620";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46622";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46623";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46624";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46626";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46629";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46631";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46632";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46634";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46635";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46636";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46637";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46638";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46639";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46640";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46641";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46642";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46645";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46646";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46647";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46650";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46651";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46653";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46656";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46657";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46658";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46660";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46661";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46662";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46663";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46664";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46665";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46666";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46668";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46669";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46670";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46671";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46673";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46675";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46676";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46677";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46678";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46679";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46680";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46681";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46683";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46684";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46686";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46687";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46688";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46690";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46691";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46693";"1";"1";"1";\N;"0,0000";\N;\N;"0";\N
"46694";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46697";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46698";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46700";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46701";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46702";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46704";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46705";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46707";"1";"1";"1";"-3,0000";\N;"0,0000";"-3";\N;"0"
"46709";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46710";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46711";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46714";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46717";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46719";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46723";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46725";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46726";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46728";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46729";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46732";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46734";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46735";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46738";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46740";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46741";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46742";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46744";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46745";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46747";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46749";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46750";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46751";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46752";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46753";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46754";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46756";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46757";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46758";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46759";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46760";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46761";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46762";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46763";"1";"1";"1";\N;\N;"0,0000";\N;\N;"0"
"46764";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46765";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46766";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46767";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46768";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46769";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46771";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46772";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46774";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46775";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46776";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46777";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46778";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46779";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46780";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46784";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46785";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46786";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46787";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46788";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46789";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46791";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46796";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46798";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46800";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46801";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46808";"1";"1";"1";\N;"-0,5000";"0,0000";\N;"-1";"0"
"46809";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"46811";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46812";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46813";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46814";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46815";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46816";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46817";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46818";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46820";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46821";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46822";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46824";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46825";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46826";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46827";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46828";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46829";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46831";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46833";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46835";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46837";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46838";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46839";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46840";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46841";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46842";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46844";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46846";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46847";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46848";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46850";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46854";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46855";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46856";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46859";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46860";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46862";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46864";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46866";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46867";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46868";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46869";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46870";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46873";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46874";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46875";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46878";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46879";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46880";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46881";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46883";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46885";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46886";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46887";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46888";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46889";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46890";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46894";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46897";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46898";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46899";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46900";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46904";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46907";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46908";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46911";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46913";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46917";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46918";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46919";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46920";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46921";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46923";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46925";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46926";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46928";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46929";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46931";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46932";"1";"1";"1";"0,0000";\N;\N;"0";\N;\N
"46934";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46936";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46937";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46938";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46940";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46941";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46943";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46944";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46946";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46947";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46949";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46950";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46951";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46952";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46953";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46954";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46956";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46957";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46960";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46961";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46962";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46964";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46965";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46970";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46972";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46974";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46976";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46978";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46980";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46981";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46982";"1";"1";"1";\N;"-1,0000";\N;\N;"-1";\N
"46984";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46986";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46991";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46993";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46995";"1";"1";"1";\N;\N;\N;\N;\N;\N
"46997";"1";"1";"1";"0,0000";\N;"0,0000";"0";\N;"0"
"46999";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47002";"1";"1";"1";\N;"-1,0000";"0,0000";\N;"-1";"0"
"47003";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47004";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47005";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47008";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47009";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47010";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47017";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47018";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47020";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47021";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47022";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47023";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47027";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47030";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47031";"1";"1";"1";"-1,0000";\N;\N;"-1";\N;\N
"47032";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47033";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47034";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47035";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47037";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47038";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47040";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47043";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47044";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47045";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47046";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47048";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47050";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47051";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47052";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47053";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47054";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47056";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47060";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47061";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47063";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47065";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47066";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47067";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47069";"1";"1";"1";\N;\N;\N;\N;\N;\N
"47070";"1";"1";"1";\N;\N;\N;\N;\N;\N
